"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.396586050E-1,-3.290131316E-2,9.676874161E0,3.140579537E-2,9.676981055E0
3.420826150E-1,-3.768695518E-2,9.707980156E0,1.465603895E-2,9.708064370E0
3.445076670E-1,-3.768695518E-2,9.691230774E0,2.691925503E-3,9.691304425E0
3.469322510E-1,-4.486542568E-2,9.698409081E0,-1.405783277E-2,9.698523043E0
3.493555320E-1,-4.247260094E-2,9.710372925E0,2.991028305E-4,9.710465815E0
3.517790210E-1,-3.529413417E-2,9.691230774E0,-2.093719784E-3,9.691295268E0
3.542021460E-1,-4.247260094E-2,9.710372925E0,-1.166501082E-2,9.710472817E0
3.566252190E-1,-3.768695518E-2,9.681659698E0,2.691925503E-3,9.681733423E0
3.590498030E-1,-2.333002165E-2,9.715159416E0,1.465603895E-2,9.715198483E0
3.614739170E-1,-4.486542568E-2,9.719944954E0,2.662015148E-2,9.720084951E0
3.638982920E-1,-3.050848842E-2,9.698409081E0,3.379862010E-2,9.698515959E0
3.663220420E-1,-4.486542568E-2,9.698409081E0,4.576273263E-2,9.698620821E0
3.687461570E-1,-3.050848842E-2,9.705587387E0,3.858426586E-2,9.705712032E0
3.711702710E-1,-4.007977992E-2,9.707980156E0,6.011966988E-2,9.708249043E0
3.735931360E-1,-4.247260094E-2,9.717552185E0,4.097708687E-2,9.717731397E0
3.760173030E-1,-4.965107143E-2,9.693623543E0,2.662015148E-2,9.693787250E0
3.784412610E-1,-6.161518395E-2,9.707980156E0,1.704886183E-2,9.708190655E0
3.808646460E-1,-4.007977992E-2,9.707980156E0,1.226321608E-2,9.708070637E0
3.832888650E-1,-5.922235921E-2,9.705587387E0,4.097708687E-2,9.705854570E0
3.857123550E-1,-3.290131316E-2,9.722337723E0,3.140579537E-2,9.722444117E0
3.881361050E-1,-6.879365444E-2,9.703194618E0,2.662015148E-2,9.703474996E0
3.905600630E-1,-4.725824669E-2,9.710372925E0,7.477570791E-3,9.710490801E0
3.929836570E-1,-3.529413417E-2,9.710372925E0,1.226321608E-2,9.710444810E0
3.954078760E-1,-4.725824669E-2,9.710372925E0,2.422732860E-2,9.710518145E0
3.978320420E-1,-4.965107143E-2,9.712766647E0,4.576273263E-2,9.713001359E0
4.002558960E-1,-7.118647546E-2,9.712766647E0,4.815555736E-2,9.713146885E0
4.026796460E-1,-6.161518395E-2,9.693623543E0,4.097708687E-2,9.693905969E0
4.051036570E-1,-7.357929647E-2,9.698409081E0,1.704886183E-2,9.698703175E0
4.075273550E-1,-4.725824669E-2,9.688838005E0,9.870393202E-3,9.688958285E0
4.099507400E-1,-4.486542568E-2,9.719944954E0,3.858426586E-2,9.720125079E0
4.123737090E-1,-5.922235921E-2,9.705587387E0,2.991028305E-4,9.705768074E0
4.147977190E-1,-5.443671346E-2,9.707980156E0,1.704886183E-2,9.708147750E0
4.172217300E-1,-5.682953820E-2,9.686445236E0,2.691925503E-3,9.686612316E0
4.196452710E-1,-6.879365444E-2,9.700801849E0,2.691925503E-3,9.701046146E0
4.220689690E-1,-4.965107143E-2,9.710372925E0,2.691925503E-3,9.710500235E0
4.244933440E-1,-2.811566554E-2,9.688838005E0,3.140579537E-2,9.688929699E0
4.269177710E-1,-4.247260094E-2,9.700801849E0,7.477570791E-3,9.700897709E0
4.293412090E-1,-4.725824669E-2,9.715159416E0,1.704886183E-2,9.715289316E0
4.317647510E-1,-4.725824669E-2,9.700801849E0,1.944168471E-2,9.700936441E0
4.341884480E-1,-2.811566554E-2,9.703194618E0,5.084747914E-3,9.703236684E0
4.366124070E-1,-3.768695518E-2,9.691230774E0,1.465603895E-2,9.691315134E0
4.390355840E-1,-4.725824669E-2,9.715159416E0,3.379862010E-2,9.715333148E0
4.414598550E-1,-4.007977992E-2,9.700801849E0,3.619144112E-2,9.700952156E0
4.438837090E-1,-2.333002165E-2,9.698409081E0,4.576273263E-2,9.698545108E0
4.463069380E-1,-3.768695518E-2,9.715159416E0,5.054837838E-2,9.715364014E0
4.487305840E-1,-3.050848842E-2,9.717552185E0,5.054837838E-2,9.717731545E0
4.511544380E-1,-2.333002165E-2,9.698409081E0,4.097708687E-2,9.698523707E0
4.535782400E-1,-4.247260094E-2,9.691230774E0,4.097708687E-2,9.691410473E0
4.560028760E-1,-4.725824669E-2,9.712766647E0,3.619144112E-2,9.712949043E0
4.584268860E-1,-4.486542568E-2,9.703194618E0,3.379862010E-2,9.703357205E0
4.608510010E-1,-2.572284266E-2,9.719944954E0,2.901297435E-2,9.720022290E0
4.632749070E-1,-3.050848842E-2,9.712766647E0,-4.486542661E-3,9.712815598E0
4.656985010E-1,-1.854437590E-2,9.700801849E0,2.691925503E-3,9.700819948E0
4.681222510E-1,-4.247260094E-2,9.700801849E0,5.084747914E-3,9.700896159E0
4.705466780E-1,-5.443671346E-2,9.698409081E0,1.465603895E-2,9.698572928E0
4.729712090E-1,-3.768695518E-2,9.710372925E0,3.140579537E-2,9.710496845E0
4.753951670E-1,-3.290131316E-2,9.700801849E0,2.901297435E-2,9.700901029E0
4.778188130E-1,-2.811566554E-2,9.700801849E0,4.336991161E-2,9.700939540E0
4.802426150E-1,-8.315058798E-2,9.698409081E0,4.815555736E-2,9.698885074E0
4.826659480E-1,-6.400800496E-2,9.715159416E0,4.576273263E-2,9.715478050E0
4.850896980E-1,-5.922235921E-2,9.712766647E0,2.662015148E-2,9.712983675E0
4.875135010E-1,-5.443671346E-2,9.710372925E0,4.576273263E-2,9.710633343E0
4.899373030E-1,-4.247260094E-2,9.715159416E0,3.858426586E-2,9.715328875E0
4.923612090E-1,-3.529413417E-2,9.724730492E0,2.662015148E-2,9.724830972E0
4.947852710E-1,-5.922235921E-2,9.700801849E0,3.379862010E-2,9.701041498E0
