"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.125696440E-1,5.922235921E-2,-9.511470050E-2,9.873384476E0,9.874020210E0
3.150141750E-1,6.640082598E-2,-1.238285750E-1,9.863813400E0,9.864814108E0
3.174594350E-1,8.315058798E-2,-1.094716340E-1,9.863813400E0,9.864771303E0
3.199030290E-1,4.725824669E-2,-1.142572835E-1,9.856635094E0,9.857410585E0
3.223475600E-1,4.725824669E-2,-1.070788130E-1,9.849455833E0,9.850151239E0
3.247919350E-1,5.922235921E-2,-1.046859920E-1,9.868598938E0,9.869331864E0
3.272364670E-1,7.118647546E-2,-1.190429255E-1,9.873384476E0,9.874358700E0
3.296817270E-1,6.640082598E-2,-8.793623000E-2,9.859027863E0,9.859643617E0
3.321253210E-1,7.597211748E-2,-1.022931710E-1,9.880562782E0,9.881384344E0
3.345698520E-1,7.836493850E-2,-1.118644550E-1,9.882955551E0,9.883899289E0
3.370151120E-1,7.357929647E-2,-1.022931710E-1,9.880562782E0,9.881366237E0
3.394587060E-1,8.075776696E-2,-9.990034252E-2,9.868598938E0,9.869434984E0
3.419032370E-1,8.075776696E-2,-9.750752151E-2,9.887741089E0,9.888551632E0
3.443476120E-1,7.836493850E-2,-1.118644550E-1,9.863813400E0,9.864758969E0
3.467921440E-1,6.640082598E-2,-9.990034252E-2,9.880562782E0,9.881290910E0
3.492374040E-1,8.315058798E-2,-9.032905847E-2,9.873384476E0,9.874147779E0
3.516809980E-1,7.118647546E-2,-1.238285750E-1,9.878170013E0,9.879202592E0
3.541254770E-1,5.443671346E-2,-8.793623000E-2,9.890133858E0,9.890674591E0
3.565707370E-1,6.400800496E-2,-6.879365444E-2,9.904491425E0,9.904937151E0
3.590143830E-1,7.597211748E-2,-9.272187948E-2,9.897313118E0,9.898039001E0
3.614588620E-1,7.597211748E-2,-8.793623000E-2,9.878170013E0,9.878853545E0
3.639033420E-1,8.315058798E-2,-8.554340899E-2,9.878170013E0,9.878890348E0
3.663477170E-1,8.315058798E-2,-1.022931710E-1,9.882955551E0,9.883834698E0
3.687930290E-1,8.075776696E-2,-9.990034252E-2,9.866206169E0,9.867042417E0
3.712366750E-1,7.836493850E-2,-1.046859920E-1,9.892526627E0,9.893390889E0
3.736811540E-1,5.682953820E-2,-1.046859920E-1,9.878170013E0,9.878888175E0
3.761264150E-1,7.118647546E-2,-9.750752151E-2,9.870991707E0,9.871729965E0
3.785700600E-1,8.554340899E-2,-1.094716340E-1,9.870991707E0,9.871969357E0
3.810145400E-1,6.640082598E-2,-8.554340899E-2,9.870991707E0,9.871585689E0
3.834590190E-1,7.836493850E-2,-1.070788130E-1,9.878170013E0,9.879061178E0
3.859033940E-1,8.075776696E-2,-1.022931710E-1,9.868598938E0,9.869459494E0
3.883487060E-1,8.554340899E-2,-1.118644550E-1,9.868598938E0,9.869603656E0
3.907923000E-1,6.161518395E-2,-1.142572835E-1,9.873384476E0,9.874237802E0
3.932368310E-1,5.682953820E-2,-9.511470050E-2,9.890133858E0,9.890754477E0
3.956820920E-1,9.511470050E-2,-8.554340899E-2,9.878170013E0,9.878998294E0
3.981256850E-1,7.118647546E-2,-1.190429255E-1,9.887741089E0,9.888713899E0
4.005702170E-1,5.922235921E-2,-9.990034252E-2,9.878170013E0,9.878852675E0
4.030145920E-1,8.075776696E-2,-1.262213886E-1,9.882955551E0,9.884091465E0
4.054591230E-1,7.836493850E-2,-9.750752151E-2,9.894919395E0,9.895710112E0
4.079043830E-1,4.965107143E-2,-1.142572835E-1,9.873384476E0,9.874170394E0
4.103479770E-1,4.247260094E-2,-1.118644550E-1,9.863813400E0,9.864539136E0
4.127925080E-1,5.922235921E-2,-8.793623000E-2,9.866206169E0,9.866775777E0
4.152377690E-1,6.879365444E-2,-1.094716340E-1,9.902098656E0,9.902942714E0
4.176813620E-1,7.118647546E-2,-1.022931710E-1,9.870991707E0,9.871778395E0
4.201258940E-1,4.965107143E-2,-1.118644550E-1,9.873384476E0,9.874142995E0
4.225702690E-1,5.682953820E-2,-1.070788130E-1,9.892526627E0,9.893269355E0
4.250148000E-1,6.640082598E-2,-9.032905847E-2,9.863813400E0,9.864450477E0
4.274600600E-1,6.161518395E-2,-1.022931710E-1,9.866206169E0,9.866928828E0
4.299036540E-1,7.357929647E-2,-1.094716340E-1,9.880562782E0,9.881443156E0
4.323481850E-1,5.922235921E-2,-9.990034252E-2,9.882955551E0,9.883637882E0
4.347933940E-1,7.357929647E-2,-9.272187948E-2,9.897313118E0,9.898020924E0
4.372370400E-1,8.793623000E-2,-1.118644550E-1,9.878170013E0,9.879194767E0
4.396815190E-1,9.032905847E-2,-9.511470050E-2,9.897313118E0,9.898182313E0
4.421259980E-1,7.118647546E-2,-1.118644550E-1,9.873384476E0,9.874274767E0
4.445704770E-1,6.161518395E-2,-1.118644550E-1,9.870991707E0,9.871817835E0
4.470156850E-1,7.597211748E-2,-8.315058798E-2,9.875777245E0,9.876419491E0
4.494593310E-1,8.315058798E-2,-9.750752151E-2,9.866206169E0,9.867038355E0
4.519038100E-1,9.032905847E-2,-1.046859920E-1,9.859027863E0,9.859997408E0
4.543490710E-1,8.075776696E-2,-9.032905847E-2,9.866206169E0,9.866950153E0
4.567927170E-1,5.682953820E-2,-1.022931710E-1,9.902098656E0,9.902790075E0
4.592371960E-1,7.836493850E-2,-1.046859920E-1,9.892526627E0,9.893390889E0
4.616816750E-1,5.682953820E-2,-1.094716340E-1,9.885348320E0,9.886117794E0
4.641260500E-1,8.315058798E-2,-9.990034252E-2,9.882955551E0,9.883810223E0
4.665713620E-1,7.836493850E-2,-9.511470050E-2,9.878170013E0,9.878938743E0
4.690149560E-1,6.400800496E-2,-1.118644550E-1,9.861420631E0,9.862262801E0
4.714594870E-1,7.836493850E-2,-9.990034252E-2,9.875777245E0,9.876593407E0
4.739047480E-1,6.400800496E-2,-1.118644550E-1,9.880562782E0,9.881403320E0
4.763483420E-1,5.204389244E-2,-7.597211748E-2,9.885348320E0,9.885777245E0
4.787928730E-1,7.836493850E-2,-1.142572835E-1,9.870991707E0,9.871963992E0
4.812372480E-1,7.597211748E-2,-9.990034252E-2,9.870991707E0,9.871789560E0
4.836817790E-1,8.315058798E-2,-1.022931710E-1,9.868598938E0,9.869479364E0
4.861270400E-1,7.118647546E-2,-1.118644550E-1,9.856635094E0,9.857526898E0
4.885706330E-1,7.357929647E-2,-1.070788130E-1,9.863813400E0,9.864669005E0
4.910151650E-1,5.682953820E-2,-1.166501045E-1,9.885348320E0,9.886199889E0
4.934604250E-1,6.640082598E-2,-1.118644550E-1,9.875777245E0,9.876633987E0
