"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.113571000E-1,-9.010760784E-1,1.666696787E0,-5.962480068E0
9.137830380E-1,-8.241093159E-1,1.539029717E0,-5.765176296E0
9.162089750E-1,-7.343147397E-1,1.380209327E0,-5.526946068E0
9.186348610E-1,-6.310815811E-1,1.194435477E0,-5.248399734E0
9.210607980E-1,-5.205182433E-1,9.806389213E-1,-4.928850174E0
9.234867360E-1,-3.971270621E-1,7.424085140E-1,-4.569061279E0
9.259126730E-1,-2.688491642E-1,4.846309423E-1,-4.168345451E0
9.283386110E-1,-1.350736022E-1,2.164690048E-1,-3.727924347E0
9.307645480E-1,-2.519744914E-3,-6.329904497E-2,-3.252074480E0
9.331904860E-1,1.203369126E-1,-3.534514904E-1,-2.739573717E0
9.356164230E-1,2.278460264E-1,-6.491015553E-1,-2.198286533E0
9.380423610E-1,3.200839758E-1,-9.429190755E-1,-1.635696292E0
9.404682980E-1,3.921639323E-1,-1.223297954E0,-1.058445573E0
9.428942360E-1,4.459185004E-1,-1.483595252E0,-4.763081372E-1
9.453201730E-1,4.850127101E-1,-1.717549801E0,9.361234307E-2
9.477461110E-1,5.063923597E-1,-1.909355879E0,6.550573111E-1
9.501720480E-1,5.247178078E-1,-2.049850702E0,1.198711395E0
9.525979860E-1,5.332696438E-1,-2.147586346E0,1.722818375E0
9.550239230E-1,5.344913602E-1,-2.202562571E0,2.215161324E0
9.574498610E-1,5.271611810E-1,-2.218444586E0,2.670242548E0
9.598757460E-1,5.137225389E-1,-2.201951742E0,3.086916685E0
9.623016840E-1,4.905103445E-1,-2.152472973E0,3.461365938E0
9.647276210E-1,4.563029110E-1,-2.076117039E0,3.784504175E0
9.671535590E-1,4.104893506E-1,-1.969829679E0,4.059996128E0
9.695794960E-1,3.512371778E-1,-1.836665034E0,4.287842274E0
9.720054340E-1,2.742704153E-1,-1.677233815E0,4.471096516E0
9.744313710E-1,1.820324808E-1,-1.497033954E0,4.612812996E0
9.768573090E-1,7.085828483E-2,-1.295988798E0,4.716046333E0
9.792832460E-1,-5.749600008E-2,-1.079748869E0,4.786293507E0
9.817091840E-1,-2.016559541E-1,-8.525137305E-1,4.822333813E0
9.841351210E-1,-3.592545390E-1,-6.222242713E-1,4.827831268E0
9.865610590E-1,-5.235724449E-1,-3.901023269E-1,4.804619312E0
9.889869960E-1,-6.933879852E-1,-1.628671438E-1,4.751475334E0
9.914129340E-1,-8.625926971E-1,6.009209901E-2,4.673897743E0
9.938388190E-1,-1.029353976E0,2.744994760E-1,4.568221092E0
9.962647560E-1,-1.190617681E0,4.840200841E-1,4.444219112E0
9.986906940E-1,-1.345162034E0,6.904864907E-1,4.297616005E0
1.001116631E0,-1.492376208E0,8.890118003E-1,4.133908749E0
1.003542569E0,-1.631649375E0,1.080206990E0,3.951876402E0
1.005968506E0,-1.762981534E0,1.263537526E0,3.755794287E0
1.008394444E0,-1.886372685E0,1.438239813E0,3.544441223E0
1.010820381E0,-1.995714307E0,1.612331390E0,3.319038630E0
1.013246319E0,-2.092839003E0,1.777870893E0,3.083862305E0
1.015672256E0,-2.177746773E0,1.936080337E0,2.840668917E0
