"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.692936630E-1,1.807837296E1,2.077119637E1,3.567698479E0
6.717196000E-1,1.770987892E1,2.020379829E1,3.570091486E0
6.741455380E-1,1.735783386E1,1.951675797E1,3.622733593E0
6.765714750E-1,1.709462357E1,1.861406708E1,3.591626883E0
6.789974130E-1,1.682872200E1,1.756541252E1,3.730410576E0
6.814233500E-1,1.654158211E1,1.631815338E1,3.672982693E0
6.838492880E-1,1.603400612E1,1.479302788E1,3.342474222E0
6.862752250E-1,1.539003658E1,1.307408428E1,2.959323406E0
6.887011630E-1,1.435573959E1,1.121874905E1,2.437688112E0
6.911271000E-1,1.287129211E1,9.245866776E0,1.903789520E0
6.935530380E-1,1.111167049E1,7.246962547E0,1.515853167E0
6.959789230E-1,9.134002686E0,5.144867897E0,1.257129192E0
6.984048610E-1,6.974779129E0,3.107379198E0,1.092024446E0
7.008307980E-1,4.700101852E0,1.007976532E0,1.072881818E0
7.032567360E-1,2.444866419E0,-1.053440213E0,1.283450246E0
7.056826730E-1,2.497508675E-1,-3.129213810E0,1.719243050E0
7.081086110E-1,-1.916949987E0,-5.178367138E0,2.260320187E0
7.105345480E-1,-3.990330935E0,-7.184749126E0,2.968894720E0
7.129604860E-1,-6.044569016E0,-9.123832703E0,3.699303865E0
7.153864230E-1,-8.103293419E0,-1.104407310E1,4.455734730E0
7.178123610E-1,-1.017188931E1,-1.297597790E1,5.197809219E0
7.202382980E-1,-1.220698452E1,-1.482652760E1,5.944967747E0
7.226642360E-1,-1.422742462E1,-1.657448387E1,6.655935287E0
7.250901730E-1,-1.620030594E1,-1.824078560E1,7.357331276E0
7.275160590E-1,-1.812742615E1,-1.982782555E1,8.025527000E0
7.299420480E-1,-1.990379715E1,-2.122134590E1,8.702995300E0
7.323679340E-1,-2.153899384E1,-2.243031883E1,9.399605751E0
7.347938710E-1,-2.306411743E1,-2.338086891E1,9.998110771E0
7.372198090E-1,-2.441426849E1,-2.411815643E1,1.057747269E1
7.396457460E-1,-2.558286285E1,-2.463530540E1,1.104676437E1
7.420716840E-1,-2.662164688E1,-2.490330124E1,1.136979580E1
7.444976210E-1,-2.742144775E1,-2.501366997E1,1.153759289E1
7.469235590E-1,-2.793141937E1,-2.492483711E1,1.165244770E1
7.493494960E-1,-2.820420074E1,-2.465684128E1,1.148255730E1
7.517754340E-1,-2.818027306E1,-2.416601372E1,1.105394363E1
7.542013710E-1,-2.783091927E1,-2.346940231E1,1.057029438E1
7.566273090E-1,-2.686840820E1,-2.261696053E1,1.008664513E1
7.590532460E-1,-2.535285378E1,-2.166192436E1,9.742077827E0
7.614791840E-1,-2.347837639E1,-2.065873337E1,9.538389206E0
