"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.808298610E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
4.832742360E-1,1.374406274E-3,6.108472589E-4,1.527118147E-4
4.857193400E-1,5.039489828E-3,-6.108472589E-4,1.374406274E-3
4.881636110E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
4.906071530E-1,1.374406274E-3,-6.108472589E-4,5.039489828E-3
4.930515280E-1,-1.068982761E-3,6.108472589E-4,-2.290677279E-3
4.954966320E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
4.979409030E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
5.003843920E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
5.028287670E-1,-1.068982761E-3,-6.108472589E-4,-1.068982761E-3
5.052738710E-1,-1.068982761E-3,-6.108472589E-4,-2.290677279E-3
5.077181420E-1,1.527118147E-4,-6.108472589E-4,1.374406274E-3
5.101616840E-1,1.527118147E-4,-1.832541777E-3,2.596100792E-3
5.126059550E-1,2.596100792E-3,-1.832541777E-3,1.527118147E-4
5.150511630E-1,-1.068982761E-3,6.108472589E-4,-1.068982761E-3
5.174953820E-1,-1.068982761E-3,1.832541777E-3,1.527118147E-4
5.199389230E-1,-1.068982761E-3,6.108472589E-4,-2.290677279E-3
5.223832980E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
5.248284030E-1,1.374406274E-3,-1.832541777E-3,-2.290677279E-3
5.272726730E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
5.297161630E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
5.321605380E-1,1.527118147E-4,6.108472589E-4,-3.512371797E-3
5.346056420E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
5.370499130E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
5.394934550E-1,1.527118147E-4,-1.832541777E-3,-1.068982761E-3
5.419378300E-1,1.374406274E-3,-6.108472589E-4,3.817795310E-3
5.443829340E-1,1.527118147E-4,-1.832541777E-3,3.817795310E-3
5.468271530E-1,1.374406274E-3,-6.108472589E-4,2.596100792E-3
5.492706940E-1,1.374406274E-3,-6.108472589E-4,-1.068982761E-3
5.517150690E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
5.541601730E-1,1.374406274E-3,6.108472589E-4,-1.068982761E-3
5.566044440E-1,-2.290677279E-3,-3.054236295E-3,-1.068982761E-3
5.590479340E-1,-1.068982761E-3,-1.832541777E-3,-1.068982761E-3
5.614923090E-1,-1.068982761E-3,-1.832541777E-3,1.527118147E-4
5.639374130E-1,-1.068982761E-3,-1.832541777E-3,1.527118147E-4
5.663816840E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
5.688252250E-1,1.374406274E-3,6.108472589E-4,-1.068982761E-3
5.712696000E-1,-1.068982761E-3,6.108472589E-4,-1.068982761E-3
5.737147050E-1,1.527118147E-4,-6.108472589E-4,-2.290677279E-3
5.761589230E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
5.786024650E-1,1.374406274E-3,1.832541777E-3,-2.290677279E-3
5.810468400E-1,1.374406274E-3,-1.832541777E-3,1.527118147E-4
5.834919440E-1,-1.068982761E-3,-6.108472589E-4,2.596100792E-3
5.859362150E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
5.883797050E-1,1.374406274E-3,-1.832541777E-3,1.527118147E-4
5.908240800E-1,1.374406274E-3,-3.054236295E-3,-1.068982761E-3
5.932691840E-1,1.527118147E-4,6.108472589E-4,1.374406274E-3
5.957134550E-1,1.527118147E-4,1.832541777E-3,1.527118147E-4
5.981569960E-1,1.527118147E-4,-1.832541777E-3,1.374406274E-3
6.006013710E-1,-1.068982761E-3,-6.108472589E-4,1.527118147E-4
6.030464750E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
6.054907460E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
6.079342360E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
6.103786110E-1,1.527118147E-4,-1.832541777E-3,-1.068982761E-3
6.128237150E-1,-1.068982761E-3,-6.108472589E-4,1.527118147E-4
6.152679860E-1,1.527118147E-4,1.832541777E-3,1.527118147E-4
6.177115280E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
6.201557980E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
6.226009550E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
6.250452250E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
6.274887670E-1,1.527118147E-4,1.832541777E-3,-1.068982761E-3
6.299331420E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
6.323782460E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
6.348225170E-1,-1.068982761E-3,1.832541777E-3,1.527118147E-4
6.372660070E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
6.397103820E-1,2.596100792E-3,6.108472589E-4,1.527118147E-4
6.421554860E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
6.445997570E-1,1.374406274E-3,-6.108472589E-4,-2.290677279E-3
6.470432980E-1,1.374406274E-3,6.108472589E-4,-1.068982761E-3
6.494875690E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
6.519327780E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
6.543769960E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
6.568205380E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
6.592649130E-1,1.374406274E-3,6.108472589E-4,1.527118147E-4
6.617100170E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
6.641542880E-1,1.374406274E-3,-6.108472589E-4,-1.068982761E-3
6.665977780E-1,1.527118147E-4,1.832541777E-3,-1.068982761E-3
6.690421530E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
6.714872570E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
6.739315280E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
6.763750690E-1,-1.068982761E-3,1.832541777E-3,-1.068982761E-3
6.788194440E-1,1.527118147E-4,6.108472589E-4,1.374406274E-3
6.812645480E-1,-1.068982761E-3,-6.108472589E-4,-1.068982761E-3
6.837088190E-1,-1.068982761E-3,-1.832541777E-3,-2.290677279E-3
6.861523090E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
6.885966840E-1,1.374406274E-3,-3.054236295E-3,1.374406274E-3
6.910417880E-1,1.527118147E-4,-6.719320081E-3,1.527118147E-4
6.934860590E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
6.959295480E-1,-2.290677279E-3,3.054236295E-3,-1.068982761E-3
6.983739230E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
7.008190280E-1,-1.068982761E-3,6.108472589E-4,-1.068982761E-3
7.032632980E-1,1.527118147E-4,6.108472589E-4,1.374406274E-3
7.057068400E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
7.081512150E-1,1.527118147E-4,6.108472589E-4,1.374406274E-3
7.105963190E-1,2.596100792E-3,6.108472589E-4,1.374406274E-3
7.130405900E-1,-1.068982761E-3,1.832541777E-3,-1.068982761E-3
7.154840800E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
7.179284550E-1,1.374406274E-3,6.108472589E-4,1.374406274E-3
7.203735590E-1,1.527118147E-4,6.108472589E-4,1.374406274E-3
7.228178300E-1,1.527118147E-4,1.832541777E-3,1.374406274E-3
7.252613710E-1,2.596100792E-3,-6.108472589E-4,1.527118147E-4
7.277056420E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
7.301507980E-1,1.374406274E-3,-1.832541777E-3,-2.290677279E-3
7.325950690E-1,1.527118147E-4,-6.108472589E-4,-3.512371797E-3
7.350386110E-1,1.374406274E-3,6.108472589E-4,1.374406274E-3
7.374829860E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
7.399280900E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
7.423723610E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
7.448158500E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
7.472602250E-1,1.527118147E-4,1.832541777E-3,1.374406274E-3
7.497053300E-1,1.527118147E-4,-6.108472589E-4,1.374406274E-3
7.521496000E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
7.545930900E-1,1.527118147E-4,1.832541777E-3,1.527118147E-4
7.570374650E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
7.594825690E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
7.619268400E-1,-1.068982761E-3,6.108472589E-4,-1.068982761E-3
7.643703820E-1,1.527118147E-4,3.054236295E-3,-1.068982761E-3
7.668147570E-1,1.374406274E-3,6.108472589E-4,1.527118147E-4
7.692598610E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
7.717041320E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
7.741476210E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
7.765919960E-1,-1.068982761E-3,-6.108472589E-4,-1.068982761E-3
7.790371000E-1,-2.290677279E-3,1.832541777E-3,-1.068982761E-3
7.814813710E-1,1.527118147E-4,-1.832541777E-3,1.527118147E-4
7.839249130E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
7.863692880E-1,-1.068982761E-3,-1.832541777E-3,-2.290677279E-3
7.888143920E-1,1.527118147E-4,-1.832541777E-3,-2.290677279E-3
7.912586110E-1,-2.290677279E-3,-4.275931045E-3,-1.068982761E-3
7.937021530E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
7.961465280E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
7.985916320E-1,1.374406274E-3,6.108472589E-4,2.596100792E-3
8.010359030E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
8.034793920E-1,1.527118147E-4,-6.108472589E-4,1.374406274E-3
8.059237670E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
8.083688710E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
8.108131420E-1,1.527118147E-4,1.832541777E-3,-1.068982761E-3
8.132566840E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
8.157010590E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
8.181461630E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
8.205903820E-1,-1.068982761E-3,1.832541777E-3,-3.512371797E-3
8.230339230E-1,-1.068982761E-3,6.108472589E-4,-1.068982761E-3
8.254782980E-1,1.527118147E-4,1.832541777E-3,1.527118147E-4
8.279234030E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
8.303676730E-1,1.374406274E-3,-6.108472589E-4,-1.068982761E-3
8.328111630E-1,-1.068982761E-3,-6.108472589E-4,1.527118147E-4
8.352555380E-1,1.527118147E-4,-1.832541777E-3,1.527118147E-4
8.377006420E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
8.401449130E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
8.425884550E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
8.450328300E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
8.474779340E-1,2.596100792E-3,1.832541777E-3,-1.068982761E-3
8.499221530E-1,1.374406274E-3,6.108472589E-4,-1.068982761E-3
8.523656940E-1,1.374406274E-3,6.108472589E-4,-2.290677279E-3
8.548100690E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
8.572551730E-1,-1.068982761E-3,1.832541777E-3,-3.512371797E-3
8.596994440E-1,1.374406274E-3,3.054236295E-3,1.527118147E-4
8.621429860E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
8.645872570E-1,-1.068982761E-3,1.832541777E-3,1.527118147E-4
8.670324130E-1,-1.068982761E-3,6.108472589E-4,1.374406274E-3
8.694766840E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
8.719202250E-1,1.527118147E-4,-6.108472589E-4,-2.290677279E-3
8.743646000E-1,-1.068982761E-3,-6.108472589E-4,-1.068982761E-3
8.768097050E-1,1.374406274E-3,-1.832541777E-3,1.374406274E-3
8.792539230E-1,1.374406274E-3,-1.832541777E-3,-1.068982761E-3
8.816974650E-1,-1.068982761E-3,-6.108472589E-4,-4.734066315E-3
8.841418400E-1,1.374406274E-3,-1.832541777E-3,-1.068982761E-3
8.865869440E-1,-1.068982761E-3,-1.832541777E-3,-2.290677279E-3
8.890312150E-1,1.374406274E-3,-3.054236295E-3,1.374406274E-3
8.914747050E-1,1.374406274E-3,6.108472589E-4,2.596100792E-3
8.939190800E-1,1.374406274E-3,1.832541777E-3,1.527118147E-4
8.963641840E-1,1.374406274E-3,-1.832541777E-3,-2.290677279E-3
8.988084550E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
9.012519960E-1,1.527118147E-4,6.108472589E-4,-3.512371797E-3
9.036963710E-1,-1.068982761E-3,-6.108472589E-4,-1.068982761E-3
9.061414750E-1,-1.068982761E-3,3.054236295E-3,1.374406274E-3
9.085857460E-1,1.374406274E-3,6.108472589E-4,-1.068982761E-3
9.110292360E-1,1.527118147E-4,6.108472589E-4,1.374406274E-3
9.134736110E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
9.159187150E-1,1.374406274E-3,-6.108472589E-4,2.596100792E-3
9.183629860E-1,1.527118147E-4,1.832541777E-3,2.596100792E-3
9.208064750E-1,-2.290677279E-3,-1.832541777E-3,-3.512371797E-3
9.232508500E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
9.256959550E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
9.281402250E-1,-1.068982761E-3,6.108472589E-4,1.374406274E-3
9.305837670E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
9.330281420E-1,-1.068982761E-3,-6.108472589E-4,-4.734066315E-3
9.354732460E-1,1.527118147E-4,6.108472589E-4,1.374406274E-3
9.379175170E-1,-1.068982761E-3,1.832541777E-3,1.527118147E-4
9.403610070E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
9.428053820E-1,1.374406274E-3,6.719320081E-3,-3.512371797E-3
9.452504860E-1,6.261184346E-3,-6.108472589E-4,-4.734066315E-3
9.476947570E-1,6.261184346E-3,-3.054236295E-3,1.527118147E-4
9.501382460E-1,3.817795310E-3,3.054236295E-3,2.596100792E-3
9.525826210E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
9.550277250E-1,-1.068982761E-3,-6.108472589E-4,-3.512371797E-3
9.574719960E-1,1.527118147E-4,-6.108472589E-4,2.596100792E-3
9.599155380E-1,1.374406274E-3,6.108472589E-4,1.374406274E-3
9.623599130E-1,1.374406274E-3,-1.832541777E-3,-1.068982761E-3
9.648050170E-1,-1.068982761E-3,-6.108472589E-4,1.527118147E-4
9.672492880E-1,-1.068982761E-3,6.108472589E-4,-1.068982761E-3
9.696927780E-1,-2.290677279E-3,1.832541777E-3,-2.290677279E-3
9.721371530E-1,1.374406274E-3,6.108472589E-4,-1.068982761E-3
9.745822570E-1,1.374406274E-3,-6.108472589E-4,-1.068982761E-3
9.770265280E-1,-1.068982761E-3,1.832541777E-3,1.374406274E-3
9.794700690E-1,-2.290677279E-3,1.832541777E-3,-1.068982761E-3
9.819143400E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
9.843594960E-1,-1.068982761E-3,-6.108472589E-4,-1.068982761E-3
9.868037670E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
9.892473090E-1,1.527118147E-4,1.832541777E-3,2.596100792E-3
9.916916840E-1,1.374406274E-3,-1.832541777E-3,2.596100792E-3
9.941367880E-1,-1.068982761E-3,-6.108472589E-4,1.374406274E-3
9.965810590E-1,-2.290677279E-3,6.108472589E-4,-1.068982761E-3
9.990245480E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
1.001468923E0,1.527118147E-4,-6.108472589E-4,1.527118147E-4
1.003914028E0,1.527118147E-4,6.108472589E-4,1.527118147E-4
1.006358298E0,1.527118147E-4,-1.832541777E-3,1.527118147E-4
1.008801788E0,1.374406274E-3,-1.832541777E-3,-2.290677279E-3
1.011246163E0,1.374406274E-3,-6.108472589E-4,-1.068982761E-3
