"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.626961500E-1,1.450762269E-3,-1.221694518E-3,-4.581354442E-4
5.651220880E-1,2.061609412E-3,-0.000000000E0,-4.581354442E-4
5.675480250E-1,1.450762269E-3,1.221694518E-3,-4.581354442E-4
5.699739630E-1,-9.926267667E-4,-6.108472589E-4,-4.581354442E-4
5.723999000E-1,1.450762269E-3,-0.000000000E0,1.527118147E-4
5.748258380E-1,2.061609412E-3,-6.108472589E-4,-4.581354442E-4
5.772517750E-1,8.399150101E-4,-1.221694518E-3,7.635590737E-4
5.796777130E-1,2.290677221E-4,-6.108472589E-4,-4.581354442E-4
5.821036500E-1,8.399150101E-4,-0.000000000E0,1.374406274E-3
5.845295880E-1,8.399150101E-4,-0.000000000E0,1.527118147E-4
5.869555250E-1,-3.817795368E-4,1.221694518E-3,7.635590737E-4
5.893814630E-1,8.399150101E-4,6.108472589E-4,1.527118147E-4
5.918074000E-1,-3.817795368E-4,-1.221694518E-3,1.527118147E-4
5.942333380E-1,8.399150101E-4,-1.221694518E-3,7.635590737E-4
5.966592750E-1,1.450762269E-3,-6.108472589E-4,-4.581354442E-4
5.990852130E-1,2.290677221E-4,-0.000000000E0,-4.581354442E-4
6.015111500E-1,2.290677221E-4,-0.000000000E0,1.527118147E-4
6.039370880E-1,2.290677221E-4,-6.108472589E-4,1.527118147E-4
6.063630250E-1,1.450762269E-3,-0.000000000E0,7.635590737E-4
6.087889630E-1,2.061609412E-3,-0.000000000E0,-1.068982761E-3
6.112148480E-1,8.399150101E-4,-1.221694518E-3,-4.581354442E-4
6.136407860E-1,1.450762269E-3,-0.000000000E0,1.985253533E-3
6.160667750E-1,8.399150101E-4,-0.000000000E0,-4.581354442E-4
6.184926610E-1,8.399150101E-4,-0.000000000E0,7.635590737E-4
6.209186500E-1,2.290677221E-4,6.108472589E-4,-4.581354442E-4
6.233445360E-1,2.290677221E-4,-0.000000000E0,-1.068982761E-3
6.257704730E-1,-3.817795368E-4,-1.832541777E-3,1.527118147E-4
6.281964110E-1,-3.817795368E-4,-0.000000000E0,1.527118147E-4
6.306223480E-1,2.290677221E-4,-1.832541777E-3,1.527118147E-4
6.330482860E-1,-3.817795368E-4,-1.221694518E-3,-1.068982761E-3
6.354742230E-1,8.399150101E-4,-0.000000000E0,-4.581354442E-4
6.379001610E-1,-3.817795368E-4,-6.108472589E-4,1.527118147E-4
6.403260980E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
6.427520360E-1,8.399150101E-4,-1.221694518E-3,-4.581354442E-4
6.451779730E-1,2.290677221E-4,-0.000000000E0,1.374406274E-3
6.476039110E-1,2.290677221E-4,6.108472589E-4,7.635590737E-4
6.500298480E-1,1.450762269E-3,-0.000000000E0,7.635590737E-4
6.524557860E-1,1.450762269E-3,6.108472589E-4,-1.068982761E-3
6.548817230E-1,1.450762269E-3,-1.221694518E-3,1.527118147E-4
6.573076610E-1,-9.926267667E-4,6.108472589E-4,7.635590737E-4
6.597335980E-1,1.450762269E-3,-6.108472589E-4,-1.679830020E-3
6.621595360E-1,-3.817795368E-4,-0.000000000E0,1.527118147E-4
6.645854730E-1,-3.817795368E-4,-6.108472589E-4,1.527118147E-4
6.670114110E-1,1.450762269E-3,-6.108472589E-4,1.527118147E-4
6.694373480E-1,2.290677221E-4,-6.108472589E-4,-1.068982761E-3
6.718632860E-1,2.290677221E-4,6.108472589E-4,-4.581354442E-4
6.742892230E-1,-3.817795368E-4,-0.000000000E0,1.527118147E-4
6.767151610E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
6.791410980E-1,1.450762269E-3,-0.000000000E0,7.635590737E-4
6.815670360E-1,2.290677221E-4,-2.443389036E-3,7.635590737E-4
6.839929730E-1,-3.817795368E-4,-6.108472589E-4,1.527118147E-4
6.864189110E-1,-9.926267667E-4,-0.000000000E0,-4.581354442E-4
6.888448480E-1,2.290677221E-4,-1.221694518E-3,1.527118147E-4
6.912707330E-1,2.672456671E-3,-6.108472589E-4,1.527118147E-4
6.936966710E-1,8.399150101E-4,6.108472589E-4,1.527118147E-4
6.961226610E-1,-9.926267667E-4,-0.000000000E0,-1.068982761E-3
6.985485980E-1,2.290677221E-4,-6.108472589E-4,1.527118147E-4
7.009745360E-1,2.290677221E-4,-6.108472589E-4,1.527118147E-4
7.034004210E-1,-3.817795368E-4,6.108472589E-4,1.527118147E-4
7.058263580E-1,2.290677221E-4,-1.221694518E-3,7.635590737E-4
7.082522960E-1,8.399150101E-4,-6.108472589E-4,-1.068982761E-3
7.106782330E-1,2.290677221E-4,-6.108472589E-4,-4.581354442E-4
7.131041710E-1,8.399150101E-4,-1.832541777E-3,-4.581354442E-4
7.155301080E-1,2.290677221E-4,-1.221694518E-3,1.374406274E-3
7.179560460E-1,8.399150101E-4,6.108472589E-4,1.527118147E-4
7.203819830E-1,2.290677221E-4,-6.108472589E-4,7.635590737E-4
7.228079210E-1,1.450762269E-3,-6.108472589E-4,-4.581354442E-4
7.252338580E-1,2.290677221E-4,-1.221694518E-3,7.635590737E-4
7.276597960E-1,2.290677221E-4,-6.108472589E-4,7.635590737E-4
7.300857330E-1,-9.926267667E-4,-6.108472589E-4,-4.581354442E-4
7.325116710E-1,8.399150101E-4,-6.108472589E-4,7.635590737E-4
7.349376080E-1,2.061609412E-3,-1.221694518E-3,-4.581354442E-4
7.373635460E-1,2.290677221E-4,-6.108472589E-4,1.527118147E-4
7.397894830E-1,2.290677221E-4,-6.108472589E-4,-1.679830020E-3
7.422154210E-1,2.290677221E-4,6.108472589E-4,-4.581354442E-4
7.446413580E-1,-3.817795368E-4,6.108472589E-4,1.527118147E-4
7.470672960E-1,-3.817795368E-4,6.108472589E-4,1.527118147E-4
7.494932330E-1,-1.603474026E-3,-1.221694518E-3,-1.068982761E-3
7.519191710E-1,-9.926267667E-4,-1.221694518E-3,7.635590737E-4
7.543451080E-1,2.290677221E-4,-0.000000000E0,-4.581354442E-4
7.567710460E-1,1.450762269E-3,-0.000000000E0,1.374406274E-3
7.591969830E-1,8.399150101E-4,-0.000000000E0,7.635590737E-4
7.616229210E-1,2.290677221E-4,-0.000000000E0,-4.581354442E-4
7.640488580E-1,-3.817795368E-4,-6.108472589E-4,1.374406274E-3
7.664747960E-1,2.290677221E-4,-1.221694518E-3,1.374406274E-3
7.689007330E-1,8.399150101E-4,6.108472589E-4,-4.581354442E-4
7.713266710E-1,-3.817795368E-4,1.221694518E-3,1.527118147E-4
7.737526080E-1,2.290677221E-4,1.221694518E-3,7.635590737E-4
7.761785460E-1,2.061609412E-3,-0.000000000E0,-4.581354442E-4
7.786044830E-1,2.290677221E-4,6.108472589E-4,-1.068982761E-3
7.810304210E-1,2.290677221E-4,-1.221694518E-3,-4.581354442E-4
7.834563580E-1,8.399150101E-4,-0.000000000E0,1.527118147E-4
7.858822960E-1,1.450762269E-3,-6.108472589E-4,-4.581354442E-4
7.883082330E-1,8.399150101E-4,-6.108472589E-4,-4.581354442E-4
7.907341190E-1,1.450762269E-3,-1.832541777E-3,7.635590737E-4
7.931601080E-1,2.290677221E-4,-0.000000000E0,1.374406274E-3
7.955859940E-1,1.450762269E-3,-1.221694518E-3,-1.068982761E-3
7.980119310E-1,8.399150101E-4,1.221694518E-3,-4.581354442E-4
8.004378690E-1,2.290677221E-4,1.221694518E-3,1.527118147E-4
8.028638060E-1,-1.603474026E-3,6.108472589E-4,1.374406274E-3
8.052897440E-1,-3.817795368E-4,-0.000000000E0,7.635590737E-4
8.077156810E-1,1.450762269E-3,-0.000000000E0,1.374406274E-3
8.101416190E-1,-3.817795368E-4,1.221694518E-3,7.635590737E-4
8.125675560E-1,-3.817795368E-4,-6.108472589E-4,-4.581354442E-4
8.149934940E-1,8.399150101E-4,-1.832541777E-3,1.527118147E-4
8.174194310E-1,-9.926267667E-4,1.832541777E-3,1.527118147E-4
8.198453690E-1,-9.926267667E-4,-0.000000000E0,-1.068982761E-3
8.222713060E-1,8.399150101E-4,-0.000000000E0,-4.581354442E-4
8.246972440E-1,2.061609412E-3,-0.000000000E0,-1.068982761E-3
8.271231810E-1,2.290677221E-4,-1.221694518E-3,-4.581354442E-4
8.295491190E-1,1.450762269E-3,-6.108472589E-4,7.635590737E-4
8.319750560E-1,8.399150101E-4,-0.000000000E0,1.527118147E-4
8.344009940E-1,1.450762269E-3,-1.221694518E-3,-1.068982761E-3
8.368269310E-1,-9.926267667E-4,6.108472589E-4,-1.068982761E-3
8.392528690E-1,2.290677221E-4,-6.108472589E-4,-1.068982761E-3
8.416788060E-1,8.399150101E-4,-0.000000000E0,-2.290677279E-3
8.441047440E-1,2.290677221E-4,6.108472589E-4,-1.679830020E-3
8.465306810E-1,2.290677221E-4,-0.000000000E0,-1.679830020E-3
