"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.728907810E-1,9.691828728E0,-1.028913707E-1,-7.148557901E-2,9.692638491E0
3.753143750E-1,9.694221497E0,-9.810572863E-2,-9.302098304E-2,9.695164159E0
3.777382290E-1,9.663115501E0,-1.268195957E-1,-9.780662507E-2,9.664442588E0
3.801616150E-1,9.665508270E0,-1.220339537E-1,-8.105687052E-2,9.666618469E0
3.825846880E-1,9.689435959E0,-1.244267747E-1,-9.541380405E-2,9.690704568E0
3.850082810E-1,9.672686577E0,-1.196411327E-1,-1.049850956E-1,9.673996149E0
3.874322920E-1,9.684650421E0,-1.148554832E-1,-9.062815458E-2,9.685755470E0
3.898559380E-1,9.706186295E0,-1.172483116E-1,-9.780662507E-2,9.707387171E0
3.922793750E-1,9.684650421E0,-1.052841991E-1,-9.780662507E-2,9.685716529E0
3.947032290E-1,9.696614265E0,-9.571290761E-2,-9.780662507E-2,9.697579869E0
3.971269270E-1,9.701400757E0,-9.571290761E-2,-8.584251255E-2,9.702252653E0
3.995502090E-1,9.691828728E0,-1.148554832E-1,-9.780662507E-2,9.693002734E0
4.019733340E-1,9.706186295E0,-1.004985496E-1,-1.241276711E-1,9.707500194E0
4.043967710E-1,9.710971832E0,-1.052841991E-1,-1.025922745E-1,9.712084424E0
4.068203650E-1,9.687043190E0,-1.076770201E-1,-1.049850956E-1,9.688210463E0
4.092432810E-1,9.679864883E0,-1.244267747E-1,-1.049850956E-1,9.681233808E0
4.116663540E-1,9.667901039E0,-1.148554832E-1,-1.049850956E-1,9.669153228E0
4.140902090E-1,9.691828728E0,-1.100698411E-1,-1.001994461E-1,9.692971649E0
4.165133340E-1,9.665508270E0,-1.052841991E-1,-9.302098304E-2,9.666529252E0
4.189367710E-1,9.687043190E0,-1.100698411E-1,-1.049850956E-1,9.688237353E0
4.213605210E-1,9.682257652E0,-1.268195957E-1,-9.302098304E-2,9.683534962E0
4.237841150E-1,9.694221497E0,-1.004985496E-1,-1.001994461E-1,9.695260198E0
4.262080210E-1,9.670293808E0,-1.124626622E-1,-1.145563871E-1,9.671626200E0
4.286320310E-1,9.684650421E0,-1.292124242E-1,-1.121635586E-1,9.686161794E0
4.310554170E-1,9.675079346E0,-9.810572863E-2,-9.780662507E-2,9.676071063E0
4.334792190E-1,9.660722733E0,-1.316052526E-1,-8.823533356E-2,9.662022000E0
4.359026560E-1,9.682257652E0,-1.148554832E-1,-9.780662507E-2,9.683432819E0
4.383263020E-1,9.672686577E0,-9.571290761E-2,-9.541380405E-2,9.673630671E0
4.407491670E-1,9.679864883E0,-1.076770201E-1,-9.302098304E-2,9.680910670E0
4.431727090E-1,9.663115501E0,-1.244267747E-1,-1.121635586E-1,9.664567444E0
4.455964060E-1,9.699007034E0,-1.028913707E-1,-9.302098304E-2,9.699998814E0
4.480203650E-1,9.689435959E0,-1.100698411E-1,-8.584251255E-2,9.690441347E0
4.504437500E-1,9.663115501E0,-1.076770201E-1,-1.025922745E-1,9.664259967E0
4.528677090E-1,9.675079346E0,-1.148554832E-1,-9.780662507E-2,9.676255384E0
4.552903650E-1,9.684650421E0,-1.052841991E-1,-8.105687052E-2,9.685561871E0
4.577140630E-1,9.670293808E0,-1.076770201E-1,-8.584251255E-2,9.671274250E0
4.601382810E-1,9.663115501E0,-9.810572863E-2,-8.823533356E-2,9.664016318E0
4.625619270E-1,9.677472115E0,-1.028913707E-1,-9.780662507E-2,9.678513279E0
