"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.792318920E-1,-1.214357466E-1,-2.392822644E-3,9.864111900E0,9.864859652E0
2.816556940E-1,-1.094716340E-1,-1.674975827E-2,9.835398674E0,9.836022147E0
2.840797560E-1,-1.238285750E-1,-2.392822644E-3,9.842576981E0,9.843356179E0
2.865030380E-1,-1.190429255E-1,1.435693540E-2,9.828220367E0,9.828951772E0
2.889267360E-1,-1.357926875E-1,2.153540403E-2,9.840184212E0,9.841144687E0
2.913503810E-1,-1.214357466E-1,1.196411345E-2,9.849755287E0,9.850511103E0
2.937740270E-1,-1.094716340E-1,1.914258115E-2,9.866504669E0,9.867130528E0
2.961977770E-1,-1.190429255E-1,4.785645287E-3,9.847362518E0,9.848083199E0
2.986208500E-1,-1.286142170E-1,-4.785645287E-3,9.835398674E0,9.836240725E0
3.010442360E-1,-1.381855011E-1,-7.178467698E-3,9.837791443E0,9.838764518E0
3.034676730E-1,-1.286142170E-1,4.785645287E-3,9.842576981E0,9.843418417E0
3.058910590E-1,-1.118644550E-1,1.196411345E-2,9.844969749E0,9.845612534E0
3.083149130E-1,-1.118644550E-1,9.571290575E-3,9.847362518E0,9.848002530E0
3.107388190E-1,-1.286142170E-1,-7.178467698E-3,9.864111900E0,9.864952951E0
3.131631940E-1,-1.142572835E-1,1.196411345E-2,9.840184212E0,9.840854800E0
3.155872560E-1,-1.166501045E-1,1.435693540E-2,9.840184212E0,9.840886072E0
3.180113710E-1,-1.166501045E-1,3.349951655E-2,9.864111900E0,9.864858491E0
3.204347040E-1,-1.046859920E-1,1.196411345E-2,9.866504669E0,9.867067279E0
3.228579340E-1,-1.214357466E-1,-1.674975827E-2,9.856933594E0,9.857695829E0
3.252820480E-1,-9.511470050E-2,-2.392822644E-3,9.866504669E0,9.866963409E0
3.277056420E-1,-1.070788130E-1,1.914258115E-2,9.847362518E0,9.847963286E0
3.301293400E-1,-9.990034252E-2,1.914258115E-2,9.849755287E0,9.850280490E0
3.325530380E-1,-1.142572835E-1,1.914258115E-2,9.852148056E0,9.852829161E0
3.349772560E-1,-1.094716340E-1,4.785645287E-3,9.844969749E0,9.845579531E0
3.374005900E-1,-1.214357466E-1,-1.914258115E-2,9.816255569E0,9.817025338E0
3.398232460E-1,-1.094716340E-1,-0.000000000E0,9.830613136E0,9.831222644E0
3.422465790E-1,-1.022931710E-1,1.914258115E-2,9.828220367E0,9.828771333E0
3.446706940E-1,-1.166501045E-1,1.196411345E-2,9.837791443E0,9.838490273E0
3.470937670E-1,-8.554340899E-2,1.196411345E-2,9.861719131E0,9.862097396E0
