"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.318654921E1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
1.318899458E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.319143916E1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
1.319388291E1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
1.319632755E1,1.527118147E-3,-2.290677279E-3,-1.527118147E-4
1.319877291E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.320121750E1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.320366119E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.320610583E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.320855119E1,-9.162708884E-4,-1.068982761E-3,1.068982761E-3
1.321099578E1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
1.321343953E1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
1.321588416E1,-2.137965523E-3,-1.068982761E-3,-2.596100792E-3
1.321832953E1,3.054236295E-4,1.527118147E-4,2.290677279E-3
1.322077411E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.322321786E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.322566250E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.322810786E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.323055244E1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
1.323299614E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.323544078E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.323788619E1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
1.324033067E1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
1.324277448E1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
1.324521911E1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
1.324766448E1,3.054236295E-4,-1.068982761E-3,3.512371797E-3
1.325010906E1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
1.325255281E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.325499744E1,-9.162708884E-4,1.374406274E-3,1.068982761E-3
1.325744281E1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
1.325988739E1,-2.137965523E-3,-1.068982761E-3,1.068982761E-3
1.326233109E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.326477573E1,1.527118147E-3,1.527118147E-4,-1.374406274E-3
1.326722114E1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
1.326966573E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.327210942E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.327455406E1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
1.327699942E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.327944401E1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
1.328188776E1,-9.162708884E-4,1.374406274E-3,1.068982761E-3
1.328433239E1,3.054236295E-4,1.527118147E-4,1.068982761E-3
1.328677776E1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
1.328922234E1,1.527118147E-3,1.527118147E-4,1.068982761E-3
1.329166609E1,3.970507067E-3,1.374406274E-3,1.068982761E-3
1.329411067E1,1.527118147E-3,1.527118147E-4,-2.596100792E-3
1.329655609E1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
1.329900067E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.330144437E1,-2.137965523E-3,1.374406274E-3,-1.527118147E-4
1.330388901E1,-9.162708884E-4,1.374406274E-3,-1.527118147E-4
1.330633437E1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
1.330877895E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.331122270E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.331366734E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.331611270E1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
1.331855729E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.332100104E1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
1.332344567E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.332589104E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.332833562E1,3.054236295E-4,-3.512371797E-3,-1.527118147E-4
1.333077932E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.333322395E1,-2.137965523E-3,-1.068982761E-3,1.068982761E-3
1.333566932E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.333811390E1,-9.162708884E-4,1.374406274E-3,-1.374406274E-3
1.334055765E1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
1.334300229E1,1.527118147E-3,-2.290677279E-3,-1.374406274E-3
1.334544765E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.334789224E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.335033599E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.335278062E1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
1.335522598E1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.335767057E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.336011427E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.336255890E1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
1.336500432E1,-9.162708884E-4,1.374406274E-3,-1.374406274E-3
1.336744880E1,-9.162708884E-4,-1.068982761E-3,1.068982761E-3
1.336989260E1,3.054236295E-4,1.374406274E-3,1.068982761E-3
1.337233724E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.337478260E1,2.748812549E-3,-3.512371797E-3,-1.374406274E-3
1.337722718E1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
1.337967093E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.338211557E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.338456093E1,1.527118147E-3,-2.290677279E-3,-2.596100792E-3
1.338700552E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.338944927E1,-2.137965523E-3,1.374406274E-3,1.068982761E-3
1.339189385E1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
1.339433927E1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
1.339678385E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.339922755E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.340167218E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.340411755E1,1.527118147E-3,1.527118147E-4,1.068982761E-3
1.340656213E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.340900588E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
