"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.884109060E-1,8.554340899E-2,-2.437688112E-1,-9.889835358E0,9.893209000E0
2.908553330E-1,1.046859920E-1,-2.676970363E-1,-9.889835358E0,9.894011535E0
2.932990310E-1,9.272187948E-2,-2.581257522E-1,-9.925727844E0,9.929516579E0
2.957436150E-1,1.046859920E-1,-2.533400953E-1,-9.897013664E0,9.900809049E0
2.981888750E-1,8.315058798E-2,-2.724826932E-1,-9.873085022E0,9.877194373E0
3.006333020E-1,9.750752151E-2,-2.461616248E-1,-9.897013664E0,9.900554668E0
3.030770520E-1,9.750752151E-2,-2.485544533E-1,-9.904191971E0,9.907790149E0
3.055215310E-1,9.272187948E-2,-2.485544533E-1,-9.897013664E0,9.900568475E0
3.079668440E-1,8.554340899E-2,-2.748754919E-1,-9.899406433E0,9.903591366E0
3.104113230E-1,9.990034252E-2,-2.557329237E-1,-9.904191971E0,9.907996669E0
3.128550210E-1,1.166501045E-1,-2.485544533E-1,-9.885049820E0,9.888862245E0
3.152995000E-1,1.094716340E-1,-2.485544533E-1,-9.899406433E0,9.903131378E0
3.177448650E-1,9.272187948E-2,-2.533400953E-1,-9.885049820E0,9.888730378E0
3.201892920E-1,8.554340899E-2,-2.629113793E-1,-9.923335075E0,9.927185859E0
3.226329900E-1,8.075776696E-2,-2.605185509E-1,-9.892228127E0,9.895987522E0
3.250775730E-1,1.094716340E-1,-2.653042078E-1,-9.892228127E0,9.896390638E0
3.275228330E-1,1.070788130E-1,-2.437688112E-1,-9.901799202E0,9.905378162E0
3.299673130E-1,9.750752151E-2,-2.557329237E-1,-9.913763046E0,9.917540259E0
3.324110110E-1,8.793623000E-2,-2.437688112E-1,-9.894620895E0,9.898013875E0
3.348554900E-1,7.357929647E-2,-2.700898647E-1,-9.875477791E0,9.879444521E0
3.373008540E-1,8.793623000E-2,-2.748754919E-1,-9.892228127E0,9.896437067E0
3.397452810E-1,8.793623000E-2,-2.509472668E-1,-9.887442589E0,9.891017554E0
