"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.422270520E-1,-9.913464546E0,-6.939185411E-2,1.319043487E-1,9.914584878E0
2.446510100E-1,-9.903892517E0,-7.178468257E-2,1.390828192E-1,9.905129179E0
2.470753850E-1,-9.908679008E0,-8.374879509E-2,1.175474152E-1,9.909730115E0
2.494989790E-1,-9.918250084E0,-7.896314561E-2,1.366899908E-1,9.919506241E0
2.519225730E-1,-9.896714211E0,-8.853443712E-2,1.199402362E-1,9.897836944E0
2.543464790E-1,-9.913464546E0,-6.939185411E-2,1.414756328E-1,9.914716834E0
2.567700730E-1,-9.923035622E0,-5.503492057E-2,1.414756328E-1,9.924196700E0
2.591936140E-1,-9.906285286E0,-6.939185411E-2,1.295115203E-1,9.907374861E0
2.616175200E-1,-9.894321442E0,-8.135596663E-2,1.366899908E-1,9.895600019E0
2.640414270E-1,-9.906285286E0,-7.896314561E-2,1.510469317E-1,9.907751436E0
2.664654890E-1,-9.911071777E0,-6.939185411E-2,1.414756328E-1,9.912324367E0
2.688895520E-1,-9.930213928E0,-4.307080805E-2,1.247258782E-1,9.931090590E0
2.713131450E-1,-9.906285286E0,-6.939185411E-2,1.223330572E-1,9.907283622E0
2.737368950E-1,-9.906285286E0,-5.742774159E-2,1.247258782E-1,9.907236883E0
2.761603330E-1,-9.901499748E0,-7.896314561E-2,1.366899908E-1,9.902758030E0
2.785838230E-1,-9.918250084E0,-5.982056633E-2,1.486541033E-1,9.919544408E0
2.810075200E-1,-9.930213928E0,-6.460621208E-2,1.295115203E-1,9.931268593E0
2.834311140E-1,-9.937392235E0,-6.699903309E-2,1.582254022E-1,9.938877632E0
2.858541870E-1,-9.899106979E0,-7.657032460E-2,1.462612897E-1,9.900483542E0
2.882777290E-1,-9.901499748E0,-8.614161611E-2,1.175474152E-1,9.902572142E0
2.907010100E-1,-9.913464546E0,-8.135596663E-2,1.295115203E-1,9.914644287E0
2.931239790E-1,-9.908679008E0,-7.896314561E-2,1.342971772E-1,9.909903663E0
2.955478330E-1,-9.918250084E0,-6.699903309E-2,1.438684613E-1,9.919519733E0
2.979715310E-1,-9.889535904E0,-9.092725813E-2,1.462612897E-1,9.891035362E0
3.003944480E-1,-9.911071777E0,-4.067798331E-2,1.534397453E-1,9.912342923E0
3.028181980E-1,-9.870393753E0,-6.221338734E-2,1.366899908E-1,9.871536228E0
3.052417390E-1,-9.879964828E0,-6.221338734E-2,1.295115203E-1,9.881009501E0
3.076649680E-1,-9.903892517E0,-5.982056633E-2,1.534397453E-1,9.905261695E0
3.100892390E-1,-9.879964828E0,-5.742774159E-2,1.366899908E-1,9.881077224E0
3.125126250E-1,-9.903892517E0,-6.939185411E-2,1.366899908E-1,9.905078817E0
3.149366350E-1,-9.875179291E0,-7.896314561E-2,1.319043487E-1,9.876375852E0
3.173601250E-1,-9.899106979E0,-8.374879509E-2,1.390828192E-1,9.900438217E0
3.197833020E-1,-9.896714211E0,-5.503492057E-2,1.223330572E-1,9.897623269E0
3.222065830E-1,-9.920642853E0,-7.657032460E-2,1.199402362E-1,9.921663333E0
3.246305930E-1,-9.903892517E0,-7.417750359E-2,1.103689447E-1,9.904785237E0
3.270544480E-1,-9.932606697E0,-7.178468257E-2,1.271187067E-1,9.933679480E0
3.294781450E-1,-9.891928673E0,-7.417750359E-2,1.199402362E-1,9.892933884E0
3.319015830E-1,-9.896714211E0,-7.657032460E-2,1.223330572E-1,9.897766443E0
3.343252810E-1,-9.925428391E0,-7.896314561E-2,1.390828192E-1,9.926716876E0
3.367486660E-1,-9.906285286E0,-6.939185411E-2,1.247258782E-1,9.907313457E0
3.391723640E-1,-9.879964828E0,-5.982056633E-2,1.199402362E-1,9.880873907E0
3.415965310E-1,-9.884750366E0,-6.699903309E-2,1.414756328E-1,9.885989785E0
3.440200200E-1,-9.906285286E0,-7.417750359E-2,1.366899908E-1,9.907505974E0
3.464432500E-1,-9.911071777E0,-5.982056633E-2,1.414756328E-1,9.912261984E0
3.488665310E-1,-9.923035622E0,-6.221338734E-2,1.390828192E-1,9.924205282E0
3.512902290E-1,-9.913464546E0,-7.178468257E-2,1.342971772E-1,9.914634037E0
3.537137180E-1,-9.913464546E0,-5.503492057E-2,1.462612897E-1,9.914696189E0
3.561376770E-1,-9.908679008E0,-7.657032460E-2,1.295115203E-1,9.909821186E0
3.585615310E-1,-9.911071777E0,-7.896314561E-2,1.414756328E-1,9.912395992E0
