"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.711814280E-1,3.795525360E1,-3.201566696E1,-9.339186668E0
7.736258030E-1,3.904219055E1,-3.244428253E1,-8.688039780E0
7.760694490E-1,3.978934860E1,-3.276282501E1,-7.888537884E0
7.785139280E-1,4.020569992E1,-3.299493027E1,-6.966702938E0
7.809591360E-1,4.028466415E1,-3.315525055E1,-6.049654007E0
7.834035110E-1,4.005973816E1,-3.323660660E1,-5.175974369E0
7.858471570E-1,3.963351822E1,-3.327518845E1,-4.380959034E0
7.882916360E-1,3.886272812E1,-3.310021591E1,-3.696312666E0
7.907368440E-1,3.780689621E1,-3.274847031E1,-3.090629578E0
7.931812190E-1,3.652374649E1,-3.227917862E1,-2.678765059E0
7.956248650E-1,3.493640518E1,-3.170460129E1,-2.391626120E0
7.980693440E-1,3.301138306E1,-3.110131073E1,-2.209771633E0
8.005145530E-1,3.069153976E1,-3.047169876E1,-2.058724880E0
8.029589280E-1,2.802713203E1,-2.974607468E1,-2.008475542E0
8.054025740E-1,2.506541634E1,-2.895853806E1,-1.941476464E0
8.078470530E-1,2.189821625E1,-2.811566544E1,-1.903191328E0
8.102922610E-1,1.866371727E1,-2.719173813E1,-1.907976985E0
8.127366360E-1,1.542682648E1,-2.620529556E1,-1.912762642E0
8.151802820E-1,1.220429325E1,-2.512074852E1,-1.919941068E0
8.176247610E-1,9.022735596E0,-2.392374039E1,-1.893620014E0
8.200699690E-1,5.929414749E0,-2.261905289E1,-1.886441588E0
8.225143440E-1,2.944069147E0,-2.121835518E1,-1.872084618E0
8.249579900E-1,1.022931710E-1,-1.976980019E1,-1.860120535E0
8.274024690E-1,-2.581556559E0,-1.821386719E1,-1.783550143E0
8.298476780E-1,-5.104787827E0,-1.659542084E1,-1.695015788E0
8.322920530E-1,-7.453642368E0,-1.496261883E1,-1.517647743E0
8.347356990E-1,-9.639486313E0,-1.326999664E1,-1.230509043E0
8.371801780E-1,-1.166949654E1,-1.163480091E1,-7.803592682E-1
8.396253860E-1,-1.347936821E1,-1.002592659E1,-2.105683982E-1
