"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.474385110E-1,-8.269344568E-1,1.330578089E0,-7.197308064E0
5.498821570E-1,-8.745805621E-1,1.403879762E0,-7.314590454E0
5.523266360E-1,-9.185615778E-1,1.474738002E0,-7.414769650E0
5.547718440E-1,-9.564340711E-1,1.551704764E0,-7.500288010E0
5.572162190E-1,-9.894198179E-1,1.634779930E0,-7.572368145E0
5.596598650E-1,-1.017518878E0,1.723963618E0,-7.628565788E0
5.621043440E-1,-1.039509296E0,1.820477486E0,-7.657886505E0
5.645495530E-1,-1.055391312E0,1.921878219E0,-7.668881893E0
5.669939280E-1,-1.062721491E0,2.029387236E0,-7.654221535E0
5.694375740E-1,-1.062721491E0,2.143004894E0,-7.615127563E0
5.718820530E-1,-1.054169655E0,2.256622553E0,-7.556486130E0
5.743272610E-1,-1.041952729E0,2.371461868E0,-7.472188950E0
5.767716360E-1,-1.027292371E0,2.481414318E0,-7.362236500E0
5.792152820E-1,-1.013853788E0,2.588923454E0,-7.230293751E0
5.816597610E-1,-9.967499971E-1,2.681772232E0,-7.072694778E0
5.841049690E-1,-9.881981611E-1,2.757517338E0,-6.894327641E0
5.865493440E-1,-9.820896983E-1,2.810050011E0,-6.698856354E0
5.889929900E-1,-9.820896983E-1,2.844257593E0,-6.485059738E0
5.914374690E-1,-9.845330715E-1,2.850366116E0,-6.251716137E0
5.938826780E-1,-9.930849075E-1,2.825932026E0,-6.002490520E0
5.963270530E-1,-1.002858520E0,2.770955801E0,-5.734939575E0
5.987706990E-1,-1.011410356E0,2.684215546E0,-5.451506138E0
6.012151780E-1,-1.015075445E0,2.562046051E0,-5.152038574E0
6.036603860E-1,-1.017518878E0,2.414221048E0,-4.833176136E0
6.061047610E-1,-1.012632012E0,2.244405508E0,-4.506983757E0
6.085484070E-1,-9.991934299E-1,2.056264639E0,-4.168574333E0
6.109928860E-1,-9.747595191E-1,1.857128382E0,-3.814282894E0
6.134380940E-1,-9.442171454E-1,1.651883721E0,-3.448996305E0
6.158824690E-1,-9.051229358E-1,1.441752195E0,-3.071492672E0
6.183261150E-1,-8.611419201E-1,1.237729311E0,-2.682993889E0
6.207705940E-1,-8.049439788E-1,1.033706307E0,-2.287164927E0
6.232158030E-1,-7.438592315E-1,8.296833038E-1,-1.890114188E0
6.256601780E-1,-6.778877378E-1,6.171084642E-1,-1.485733271E0
6.281038240E-1,-6.019899845E-1,3.996468186E-1,-1.081352353E0
6.305483030E-1,-5.238015056E-1,1.797417998E-1,-6.745280623E-1
6.329935110E-1,-4.370612204E-1,-3.771981969E-2,-2.652604282E-1
6.354378860E-1,-3.490992188E-1,-2.502946556E-1,1.417165697E-1
6.378815320E-1,-2.574721277E-1,-4.530959427E-1,5.412106514E-1
6.403260110E-1,-1.658450365E-1,-6.375718117E-1,9.345963001E-1
6.427712190E-1,-7.543963939E-2,-8.012788892E-1,1.324316859E0
6.452155940E-1,1.007897966E-2,-9.491039515E-1,1.699377060E0
6.476592400E-1,8.704573661E-2,-1.073716760E0,2.063441992E0
6.501037190E-1,1.591257155E-1,-1.177560806E0,2.423841953E0
6.525489280E-1,2.238755226E-1,-1.258192658E0,2.775689840E0
6.549933030E-1,2.825168669E-1,-1.327829242E0,3.116542816E0
6.574369490E-1,3.350497186E-1,-1.382805467E0,3.447621822E0
6.598814280E-1,3.826957941E-1,-1.432894945E0,3.766484261E0
6.623266360E-1,4.278984964E-1,-1.479319334E0,4.075572968E0
6.647710110E-1,4.779879749E-1,-1.526965380E0,4.377331257E0
6.672146570E-1,5.280774832E-1,-1.572168112E0,4.670537949E0
6.696591360E-1,5.781669021E-1,-1.624701023E0,4.957636356E0
6.721043440E-1,6.319214702E-1,-1.679677248E0,5.234961033E0
6.745487190E-1,6.820109487E-1,-1.733431816E0,5.502665043E0
