"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.470591170E-1,6.580262445E-3,9.574581146E0,-4.235295951E-1,9.583946199E0
5.495028670E-1,-1.256231871E-2,9.567401886E0,-4.211367965E-1,9.576674416E0
5.519475020E-1,8.973085321E-3,9.581759453E0,-4.283152521E-1,9.591331956E0
5.543928670E-1,1.615155302E-2,9.574581146E0,-4.187439680E-1,9.583747258E0
5.568365650E-1,1.794616925E-3,9.581759453E0,-4.402793646E-1,9.591869648E0
5.592812000E-1,-1.256231871E-2,9.565009117E0,-4.354937077E-1,9.574926213E0
5.617257830E-1,-5.982056609E-4,9.581759453E0,-4.474578202E-1,9.592201680E0
5.641703670E-1,4.187439568E-3,9.584152222E0,-4.211367965E-1,9.593401250E0
5.666157310E-1,1.375873014E-2,9.598508835E0,-4.211367965E-1,9.607752982E0
5.690594290E-1,1.375873014E-2,9.565009117E0,-4.307080805E-1,9.574711388E0
5.715040650E-1,1.136590727E-2,9.593723297E0,-4.163511395E-1,9.602760236E0
5.739494290E-1,2.333002165E-2,9.588937759E0,-4.283152521E-1,9.598527262E0
5.763931790E-1,6.580262445E-3,9.567401886E0,-4.211367965E-1,9.576668437E0
5.788378150E-1,-1.495514158E-2,9.574581146E0,-4.283152521E-1,9.584168286E0
5.812823980E-1,8.973085321E-3,9.572187424E0,-4.378865361E-1,9.582202106E0
5.837268770E-1,1.136590727E-2,9.567401886E0,-4.187439680E-1,9.576567994E0
5.861723460E-1,1.136590727E-2,9.567401886E0,-4.187439680E-1,9.576567994E0
5.886160440E-1,1.136590727E-2,9.579366684E0,-4.187439680E-1,9.588521354E0
5.910606790E-1,-7.776673418E-3,9.572187424E0,-4.283152521E-1,9.581768444E0
5.935060440E-1,-2.991028363E-3,9.574581146E0,-4.019941986E-1,9.583016874E0
5.959497940E-1,-5.383851007E-3,9.588937759E0,-4.402793646E-1,9.599041736E0
5.983943770E-1,-5.982056609E-4,9.572187424E0,-4.283152521E-1,9.581765306E0
6.008389610E-1,-5.383851007E-3,9.584152222E0,-4.187439680E-1,9.593297103E0
6.032835440E-1,1.794616925E-3,9.584152222E0,-4.115654826E-1,9.592985102E0
6.057289080E-1,1.136590727E-2,9.598508835E0,-4.235295951E-1,9.607855034E0
6.081726580E-1,-5.982056609E-4,9.572187424E0,-4.283152521E-1,9.581765306E0
6.106172940E-1,-1.256231871E-2,9.576973915E0,-3.948157430E-1,9.585116935E0
6.130626580E-1,1.136590727E-2,9.574581146E0,-3.900300860E-1,9.582528726E0
6.155063560E-1,-5.383851007E-3,9.593723297E0,-4.211367965E-1,9.602963703E0
6.179509920E-1,-7.776673418E-3,9.581759453E0,-4.259224236E-1,9.591224354E0
6.203955750E-1,4.187439568E-3,9.574581146E0,-4.354937077E-1,9.584481020E0
6.228401580E-1,-1.016949583E-2,9.569794655E0,-4.259224236E-1,9.579273619E0
6.252855230E-1,-7.776673418E-3,9.588937759E0,-4.331009090E-1,9.598716801E0
6.277292730E-1,1.794616925E-3,9.581759453E0,-4.187439680E-1,9.590905272E0
6.301738560E-1,8.973085321E-3,9.557830811E0,-4.115654826E-1,9.566692034E0
6.326192730E-1,1.375873014E-2,9.569794655E0,-4.163511395E-1,9.578857307E0
6.350629710E-1,-5.383851007E-3,9.584152222E0,-4.283152521E-1,9.593719651E0
6.375076060E-1,-5.383851007E-3,9.557830811E0,-4.235295951E-1,9.567211512E0
6.399521900E-1,-5.982056609E-4,9.567401886E0,-4.235295951E-1,9.576771717E0
6.423967730E-1,-1.495514158E-2,9.584152222E0,-4.211367965E-1,9.593411993E0
6.448421380E-1,-2.991028363E-3,9.588937759E0,-4.426721931E-1,9.599150742E0
6.472858360E-1,4.187439568E-3,9.572187424E0,-4.259224236E-1,9.581659539E0
6.497304710E-1,-1.256231871E-2,9.557830811E0,-4.307080805E-1,9.567538715E0
6.521758360E-1,1.375873014E-2,9.562616348E0,-4.115654826E-1,9.571478824E0
6.546195860E-1,1.794616925E-3,9.586544991E0,-4.307080805E-1,9.596215792E0
6.570642210E-1,1.794616925E-3,9.593723297E0,-4.115654826E-1,9.602547374E0
6.595088040E-1,-5.982056609E-4,9.584152222E0,-4.378865361E-1,9.594150238E0
6.619532830E-1,4.187439568E-3,9.576973915E0,-4.091726840E-1,9.585711721E0
6.643987000E-1,4.187439568E-3,9.562616348E0,-4.235295951E-1,9.571991761E0
6.668424500E-1,1.375873014E-2,9.569794655E0,-4.307080805E-1,9.579492079E0
6.692870860E-1,1.794616925E-3,9.574581146E0,-4.139583111E-1,9.583525908E0
6.717324500E-1,-5.982056609E-4,9.562616348E0,-4.474578202E-1,9.573079457E0
6.741762000E-1,-2.452643216E-2,9.569794655E0,-4.331009090E-1,9.579621479E0
6.766207830E-1,-1.495514158E-2,9.567401886E0,-4.354937077E-1,9.577319942E0
6.790653670E-1,-5.383851007E-3,9.572187424E0,-4.163511395E-1,9.581239447E0
6.815099500E-1,6.580262445E-3,9.569794655E0,-4.259224236E-1,9.579270481E0
6.839553150E-1,6.580262445E-3,9.569794655E0,-4.115654826E-1,9.578642867E0
6.863990650E-1,-5.982056609E-4,9.560223579E0,-4.211367965E-1,9.569494838E0
6.888437000E-1,-7.776673418E-3,9.572187424E0,-4.139583111E-1,9.581137408E0
6.912890650E-1,1.136590727E-2,9.574581146E0,-4.211367965E-1,9.583845236E0
6.937327630E-1,-5.383851007E-3,9.574581146E0,-4.259224236E-1,9.584051493E0
6.961773980E-1,1.854437590E-2,9.574581146E0,-4.211367965E-1,9.583856438E0
6.986219810E-1,4.187439568E-3,9.574581146E0,-4.091726840E-1,9.583321133E0
7.010665650E-1,1.854437590E-2,9.574581146E0,-4.067798555E-1,9.583236294E0
7.035119290E-1,-5.982056609E-4,9.584152222E0,-4.354937077E-1,9.594041324E0
7.059556270E-1,4.187439568E-3,9.579366684E0,-4.115654826E-1,9.588204720E0
7.084002630E-1,1.375873014E-2,9.555438042E0,-4.211367965E-1,9.564723816E0
7.108456270E-1,4.187439568E-3,9.569794655E0,-4.115654826E-1,9.578641523E0
7.132893770E-1,-2.991028363E-3,9.586544991E0,-4.259224236E-1,9.596002486E0
7.157340130E-1,-7.776673418E-3,9.588937759E0,-4.331009090E-1,9.598716801E0
7.181785960E-1,-5.982056609E-4,9.569794655E0,-4.163511395E-1,9.578847445E0
7.206230750E-1,1.794616925E-3,9.576973915E0,-4.259224236E-1,9.586440554E0
7.230685440E-1,-2.213360928E-2,9.569794655E0,-3.996013701E-1,9.578159577E0
7.255122420E-1,-3.170489892E-2,9.576973915E0,-4.259224236E-1,9.586492814E0
7.279568770E-1,-5.982056609E-4,9.579366684E0,-4.187439680E-1,9.588514636E0
7.304022420E-1,4.187439568E-3,9.572187424E0,-4.259224236E-1,9.581659539E0
7.328459920E-1,1.794616925E-3,9.586544991E0,-4.235295951E-1,9.595896279E0
7.352906270E-1,1.794616925E-3,9.565009117E0,-4.426721931E-1,9.575247323E0
7.377351060E-1,-1.495514158E-2,9.586544991E0,-4.235295951E-1,9.595907765E0
7.401797420E-1,-1.016949583E-2,9.560223579E0,-4.331009090E-1,9.570034206E0
7.426251060E-1,-2.991028363E-3,9.579366684E0,-4.331009090E-1,9.589152799E0
7.450688560E-1,-5.982056609E-4,9.584152222E0,-4.307080805E-1,9.593825286E0
7.475134920E-1,-1.734796353E-2,9.569794655E0,-4.354937077E-1,9.579714268E0
