"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.482700212E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.482944650E1,0.000000000E0,2.596100792E-3,0.000000000E0,2.596100792E-3
3.483189009E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.483433452E1,2.443389036E-3,-1.068982761E-3,1.221694518E-3,2.933498188E-3
3.483677978E1,1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.483922416E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.484166780E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.484411223E1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
3.484655749E1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
3.484900186E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.485144546E1,-1.221694518E-3,1.527118147E-4,1.221694518E-3,1.734472798E-3
3.485388988E1,-1.221694518E-3,1.374406274E-3,-1.221694518E-3,2.207729059E-3
3.485633514E1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
3.485877952E1,1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.486122317E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.486366759E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.486611285E1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
3.486855723E1,-1.221694518E-3,1.374406274E-3,-2.443389036E-3,3.058051681E-3
3.487100082E1,-2.443389036E-3,1.374406274E-3,-3.665083554E-3,4.614323357E-3
3.487344525E1,-1.221694518E-3,1.374406274E-3,1.221694518E-3,2.207729059E-3
3.487589051E1,0.000000000E0,-1.068982761E-3,0.000000000E0,1.068982761E-3
3.487833488E1,0.000000000E0,2.596100792E-3,-2.443389036E-3,3.565093169E-3
3.488077853E1,-1.221694518E-3,1.374406274E-3,-1.221694518E-3,2.207729059E-3
3.488322296E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.488566822E1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.488811259E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.489055619E1,1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.489300061E1,1.221694518E-3,-1.068982761E-3,0.000000000E0,1.623348896E-3
3.489544587E1,1.221694518E-3,1.374406274E-3,-1.221694518E-3,2.207729059E-3
3.489789025E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.490033390E1,-1.221694518E-3,1.527118147E-4,2.443389036E-3,2.736057085E-3
3.490277832E1,-1.221694518E-3,1.374406274E-3,1.221694518E-3,2.207729059E-3
3.490522358E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.490766796E1,-1.221694518E-3,1.374406274E-3,0.000000000E0,1.838893717E-3
3.491011155E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.491255598E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.491500124E1,0.000000000E0,1.374406274E-3,-2.443389036E-3,2.803416235E-3
3.491744561E1,0.000000000E0,2.596100792E-3,-1.221694518E-3,2.869194455E-3
3.491988926E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.492233369E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.492477895E1,-1.221694518E-3,1.527118147E-4,-2.443389036E-3,2.736057085E-3
3.492722332E1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
3.492966692E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.493211134E1,-1.221694518E-3,1.374406274E-3,-1.221694518E-3,2.207729059E-3
3.493455660E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.493700098E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.493944462E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
