"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.033805840E-1,-2.530409992E-1,-1.004985496E-1,9.873683929E0
3.058065210E-1,-2.434697002E-1,-1.076770201E-1,9.873683929E0
3.082324590E-1,-2.482553422E-1,-9.092725813E-2,9.864111900E0
3.106583960E-1,-2.578266263E-1,-1.196411327E-1,9.883255005E0
3.130843340E-1,-2.434697002E-1,-1.100698411E-1,9.864111900E0
3.155102190E-1,-2.530409992E-1,-9.571290761E-2,9.876076698E0
3.179361570E-1,-2.434697002E-1,-1.052841991E-1,9.880862236E0
3.203620940E-1,-2.410768867E-1,-1.028913707E-1,9.868897438E0
3.227880320E-1,-2.338984162E-1,-1.076770201E-1,9.880862236E0
3.252139690E-1,-2.410768867E-1,-9.571290761E-2,9.890433311E0
3.276399070E-1,-2.362912297E-1,-1.028913707E-1,9.854540825E0
3.300658440E-1,-2.267199457E-1,-8.853443712E-2,9.864111900E0
3.324917820E-1,-2.291127741E-1,-1.052841991E-1,9.883255005E0
3.349177190E-1,-2.123630047E-1,-1.100698411E-1,9.888040543E0
3.373436570E-1,-2.410768867E-1,-1.100698411E-1,9.856933594E0
3.397695940E-1,-2.506481707E-1,-1.076770201E-1,9.861719131E0
3.421955320E-1,-2.530409992E-1,-9.571290761E-2,9.876076698E0
3.446214690E-1,-2.386840582E-1,-9.810572863E-2,9.873683929E0
3.470474070E-1,-2.267199457E-1,-1.148554832E-1,9.859326363E0
3.494733440E-1,-2.338984162E-1,-9.810572863E-2,9.864111900E0
3.518992820E-1,-2.434697002E-1,-1.052841991E-1,9.868897438E0
3.543252190E-1,-2.291127741E-1,-1.196411327E-1,9.880862236E0
3.567511570E-1,-2.410768867E-1,-1.148554832E-1,9.871291161E0
3.591770940E-1,-2.338984162E-1,-1.124626622E-1,9.878469467E0
3.616030320E-1,-2.243271172E-1,-9.092725813E-2,9.868897438E0
3.640289690E-1,-2.458625287E-1,-9.571290761E-2,9.859326363E0
3.664549070E-1,-2.673979402E-1,-9.810572863E-2,9.878469467E0
3.688808440E-1,-2.458625287E-1,-8.614161611E-2,9.868897438E0
3.713067820E-1,-2.410768867E-1,-1.028913707E-1,9.859326363E0
3.737327190E-1,-2.506481707E-1,-1.052841991E-1,9.880862236E0
3.761586570E-1,-2.386840582E-1,-7.657032460E-2,9.883255005E0
3.785845940E-1,-2.673979402E-1,-1.052841991E-1,9.864111900E0
3.810105320E-1,-2.602194548E-1,-1.124626622E-1,9.871291161E0
3.834364690E-1,-2.578266263E-1,-1.172483116E-1,9.873683929E0
3.858624070E-1,-2.434697002E-1,-1.196411327E-1,9.873683929E0
3.882883440E-1,-2.243271172E-1,-1.052841991E-1,9.864111900E0
3.907142820E-1,-2.482553422E-1,-1.004985496E-1,9.883255005E0
3.931402190E-1,-2.386840582E-1,-1.004985496E-1,9.876076698E0
3.955661570E-1,-2.578266263E-1,-7.657032460E-2,9.876076698E0
3.979920940E-1,-2.386840582E-1,-1.244267747E-1,9.883255005E0
4.004179800E-1,-2.506481707E-1,-1.100698411E-1,9.864111900E0
4.028439170E-1,-2.195414752E-1,-1.268195957E-1,9.873683929E0
4.052698550E-1,-2.434697002E-1,-1.172483116E-1,9.885647774E0
4.076957920E-1,-2.410768867E-1,-1.124626622E-1,9.871291161E0
4.101217820E-1,-2.458625287E-1,-1.028913707E-1,9.876076698E0
4.125476670E-1,-2.626122832E-1,-1.148554832E-1,9.873683929E0
4.149736050E-1,-2.578266263E-1,-1.052841991E-1,9.888040543E0
4.173995420E-1,-2.171486616E-1,-8.853443712E-2,9.873683929E0
4.198254800E-1,-2.315055877E-1,-9.810572863E-2,9.873683929E0
4.222514170E-1,-2.482553422E-1,-9.092725813E-2,9.864111900E0
4.246773550E-1,-2.602194548E-1,-9.092725813E-2,9.892826080E0
4.271032920E-1,-2.386840582E-1,-1.052841991E-1,9.864111900E0
4.295292300E-1,-2.410768867E-1,-1.100698411E-1,9.873683929E0
4.319551670E-1,-2.482553422E-1,-9.810572863E-2,9.900004387E0
4.343811050E-1,-2.386840582E-1,-1.244267747E-1,9.866504669E0
4.368070420E-1,-2.338984162E-1,-1.244267747E-1,9.871291161E0
4.392329800E-1,-2.338984162E-1,-1.172483116E-1,9.873683929E0
4.416589170E-1,-2.386840582E-1,-1.268195957E-1,9.856933594E0
4.440848550E-1,-2.410768867E-1,-1.148554832E-1,9.871291161E0
4.465107920E-1,-2.315055877E-1,-1.172483116E-1,9.897611618E0
4.489367300E-1,-2.315055877E-1,-1.004985496E-1,9.873683929E0
4.513626670E-1,-2.434697002E-1,-1.100698411E-1,9.878469467E0
4.537886050E-1,-2.195414752E-1,-8.374879509E-2,9.895218849E0
4.562145420E-1,-2.434697002E-1,-9.571290761E-2,9.880862236E0
4.586404800E-1,-2.338984162E-1,-1.028913707E-1,9.866504669E0
4.610664170E-1,-2.291127741E-1,-9.810572863E-2,9.864111900E0
4.634923550E-1,-2.338984162E-1,-9.571290761E-2,9.876076698E0
4.659182920E-1,-2.434697002E-1,-1.148554832E-1,9.868897438E0
4.683442300E-1,-2.434697002E-1,-9.332008660E-2,9.866504669E0
4.707701670E-1,-2.315055877E-1,-9.571290761E-2,9.885647774E0
4.731961050E-1,-2.362912297E-1,-1.124626622E-1,9.859326363E0
4.756220420E-1,-2.267199457E-1,-1.124626622E-1,9.859326363E0
4.780479800E-1,-2.386840582E-1,-8.853443712E-2,9.878469467E0
4.804739170E-1,-2.362912297E-1,-1.124626622E-1,9.864111900E0
4.828998550E-1,-2.410768867E-1,-1.292124242E-1,9.878469467E0
4.853257920E-1,-2.482553422E-1,-1.100698411E-1,9.866504669E0
4.877517300E-1,-2.386840582E-1,-8.374879509E-2,9.873683929E0
4.901776670E-1,-2.530409992E-1,-1.004985496E-1,9.885647774E0
4.926036050E-1,-2.482553422E-1,-1.292124242E-1,9.876076698E0
4.950295420E-1,-2.386840582E-1,-1.004985496E-1,9.873683929E0
4.974554800E-1,-2.267199457E-1,-8.614161611E-2,9.871291161E0
4.998814170E-1,-2.410768867E-1,-9.332008660E-2,9.856933594E0
5.023073550E-1,-2.243271172E-1,-1.052841991E-1,9.864111900E0
5.047332920E-1,-2.291127741E-1,-1.004985496E-1,9.859326363E0
5.071592300E-1,-2.362912297E-1,-1.172483116E-1,9.880862236E0
5.095851670E-1,-2.482553422E-1,-1.124626622E-1,9.868897438E0
5.120111050E-1,-2.386840582E-1,-1.004985496E-1,9.866504669E0
5.144369900E-1,-2.386840582E-1,-1.172483116E-1,9.873683929E0
5.168629280E-1,-2.267199457E-1,-8.614161611E-2,9.885647774E0
5.192889170E-1,-2.410768867E-1,-1.196411327E-1,9.890433311E0
5.217148550E-1,-2.219343036E-1,-1.124626622E-1,9.880862236E0
5.241407920E-1,-2.362912297E-1,-8.135596663E-2,9.868897438E0
5.265666780E-1,-2.362912297E-1,-9.092725813E-2,9.892826080E0
5.289926150E-1,-2.410768867E-1,-1.196411327E-1,9.880862236E0
5.314185530E-1,-2.315055877E-1,-9.092725813E-2,9.878469467E0
5.338444900E-1,-2.315055877E-1,-1.148554832E-1,9.854540825E0
5.362704280E-1,-2.554338276E-1,-8.135596663E-2,9.873683929E0
5.386963650E-1,-2.291127741E-1,-1.148554832E-1,9.880862236E0
5.411223030E-1,-2.410768867E-1,-1.148554832E-1,9.880862236E0
5.435482400E-1,-2.410768867E-1,-1.004985496E-1,9.878469467E0
5.459741780E-1,-2.506481707E-1,-1.052841991E-1,9.883255005E0
5.484001150E-1,-2.434697002E-1,-9.571290761E-2,9.883255005E0
5.508260530E-1,-2.506481707E-1,-7.417750359E-2,9.861719131E0
5.532519900E-1,-2.482553422E-1,-1.028913707E-1,9.873683929E0
5.556779280E-1,-2.673979402E-1,-9.810572863E-2,9.859326363E0
5.581038650E-1,-2.458625287E-1,-1.004985496E-1,9.890433311E0
