"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.678256930E-1,1.190429255E-1,-1.015753174E1,-3.948157430E-1,1.016589896E1
4.702702760E-1,1.022931710E-1,-1.016471100E1,-3.708875179E-1,1.017198954E1
4.727156410E-1,1.190429255E-1,-1.016710377E1,-3.732803464E-1,1.017465029E1
4.751593380E-1,9.511470050E-2,-1.015513897E1,-3.900300860E-1,1.016307128E1
4.776039220E-1,1.070788130E-1,-1.017906761E1,-3.661018610E-1,1.018621195E1
4.800484530E-1,9.272187948E-2,-1.017188931E1,-3.732803464E-1,1.017915849E1
4.824929840E-1,1.070788130E-1,-1.015274620E1,-3.684946895E-1,1.015999555E1
4.849382970E-1,1.070788130E-1,-1.016231823E1,-3.613162339E-1,1.016930318E1
4.873819950E-1,1.022931710E-1,-1.016231823E1,-3.852444589E-1,1.017013220E1
4.898265780E-1,9.272187948E-2,-1.017188931E1,-3.517449200E-1,1.017839152E1
4.922718910E-1,9.750752151E-2,-1.016949654E1,-3.541377485E-1,1.017612800E1
4.947155880E-1,1.070788130E-1,-1.016710377E1,-3.708875179E-1,1.017442983E1
4.971601720E-1,1.262213886E-1,-1.015513897E1,-3.637090325E-1,1.016243394E1
4.996047030E-1,1.046859920E-1,-1.016471100E1,-3.852444589E-1,1.017254748E1
5.020492340E-1,1.142572835E-1,-1.016710377E1,-3.852444589E-1,1.017504138E1
5.044945990E-1,9.272187948E-2,-1.016949654E1,-3.708875179E-1,1.017667994E1
5.069382970E-1,1.142572835E-1,-1.018624592E1,-3.900300860E-1,1.019435060E1
5.093828800E-1,1.142572835E-1,-1.016710377E1,-3.589234054E-1,1.017407882E1
5.118281930E-1,8.793623000E-2,-1.018385315E1,-3.828516304E-1,1.019142645E1
5.142718910E-1,9.990034252E-2,-1.016231823E1,-3.756731451E-1,1.016975035E1
5.167164740E-1,1.094716340E-1,-1.018146038E1,-3.684946895E-1,1.018871473E1
5.191610050E-1,1.118644550E-1,-1.015274620E1,-3.876372576E-1,1.016075941E1
5.216055360E-1,9.032905847E-2,-1.015753174E1,-3.732803464E-1,1.016478965E1
5.240508490E-1,1.022931710E-1,-1.015753174E1,-3.756731451E-1,1.016499116E1
5.264945470E-1,9.511470050E-2,-1.014796066E1,-3.613162339E-1,1.015483638E1
5.289391300E-1,1.214357466E-1,-1.017188931E1,-3.517449200E-1,1.017869359E1
5.313844950E-1,1.118644550E-1,-1.016231823E1,-3.804588020E-1,1.017005282E1
5.338281410E-1,1.142572835E-1,-1.017906761E1,-3.637090325E-1,1.018620422E1
5.362727760E-1,1.070788130E-1,-1.018146038E1,-3.589234054E-1,1.018834763E1
5.387173070E-1,1.046859920E-1,-1.016949654E1,-3.613162339E-1,1.017645166E1
5.411618380E-1,1.190429255E-1,-1.016471100E1,-3.756731451E-1,1.017234738E1
5.436071510E-1,1.070788130E-1,-1.016949654E1,-3.708875179E-1,1.017682088E1
5.460508490E-1,1.262213886E-1,-1.016471100E1,-3.804588020E-1,1.017261178E1
5.484954320E-1,1.118644550E-1,-1.018146038E1,-3.900300860E-1,1.018954232E1
5.509407450E-1,9.750752151E-2,-1.016471100E1,-3.780659735E-1,1.017220680E1
5.533844430E-1,1.142572835E-1,-1.017428207E1,-3.613162339E-1,1.018133684E1
5.558290260E-1,1.214357466E-1,-1.017667484E1,-3.900300860E-1,1.018487020E1
5.582735570E-1,1.214357466E-1,-1.016471100E1,-3.661018610E-1,1.017202669E1
5.607180880E-1,1.190429255E-1,-1.015992451E1,-3.780659735E-1,1.016765318E1
5.631634530E-1,1.286142170E-1,-1.015753174E1,-3.613162339E-1,1.016476965E1
5.656070990E-1,1.190429255E-1,-1.016471100E1,-3.732803464E-1,1.017225929E1
5.680517340E-1,1.118644550E-1,-1.015513897E1,-3.708875179E-1,1.016252521E1
5.704970470E-1,1.094716340E-1,-1.016949654E1,-3.804588020E-1,1.017719965E1
5.729407450E-1,1.070788130E-1,-1.014796066E1,-3.756731451E-1,1.015547644E1
5.753853280E-1,1.166501045E-1,-1.015992451E1,-3.804588020E-1,1.016771470E1
5.778298590E-1,9.990034252E-2,-1.017188931E1,-3.732803464E-1,1.017922641E1
5.802743910E-1,1.070788130E-1,-1.016231823E1,-3.708875179E-1,1.016964774E1
5.827197030E-1,1.262213886E-1,-1.017428207E1,-3.732803464E-1,1.018190973E1
5.851634010E-1,1.190429255E-1,-1.016710377E1,-3.589234054E-1,1.017413369E1
5.876079840E-1,1.142572835E-1,-1.016949654E1,-3.661018610E-1,1.017672566E1
5.900532970E-1,1.238285750E-1,-1.016710377E1,-3.661018610E-1,1.017444657E1
5.924969950E-1,1.166501045E-1,-1.017188931E1,-3.708875179E-1,1.017931711E1
5.949415780E-1,1.118644550E-1,-1.015035343E1,-3.732803464E-1,1.015783080E1
5.973861090E-1,1.214357466E-1,-1.016471100E1,-3.661018610E-1,1.017202669E1
5.998306410E-1,1.070788130E-1,-1.015274620E1,-3.828516304E-1,1.016052640E1
6.022760050E-1,9.990034252E-2,-1.017188931E1,-3.613162339E-1,1.017879470E1
6.047197030E-1,9.990034252E-2,-1.015035343E1,-3.828516304E-1,1.015806233E1
6.071642860E-1,1.118644550E-1,-1.016710377E1,-3.780659735E-1,1.017474553E1
6.096095990E-1,9.750752151E-2,-1.017906761E1,-3.613162339E-1,1.018594495E1
6.120532970E-1,1.286142170E-1,-1.015992451E1,-3.900300860E-1,1.016822163E1
6.144978800E-1,1.070788130E-1,-1.017906761E1,-3.804588020E-1,1.018673806E1
