"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.499602810E-1,-1.229312643E-1,-1.190429255E-1,9.861420631E0
3.524046040E-1,-1.325025558E-1,-1.333998591E-1,9.873384476E0
3.548497080E-1,-1.348953694E-1,-1.286142170E-1,9.878170013E0
3.572940310E-1,-1.444666684E-1,-1.357926875E-1,9.870991707E0
3.597374680E-1,-1.133599728E-1,-1.552343667E-1,9.882955551E0
3.621818430E-1,-1.133599728E-1,-1.286142170E-1,9.880562782E0
3.646269470E-1,-1.181456149E-1,-1.262213886E-1,9.892526627E0
3.670712180E-1,-1.301097274E-1,-1.333998591E-1,9.882955551E0
3.695147080E-1,-1.396810263E-1,-1.310070455E-1,9.885348320E0
3.719590310E-1,-1.325025558E-1,-1.286142170E-1,9.899705887E0
3.744041350E-1,-1.157527938E-1,-1.357926875E-1,9.866206169E0
3.768484580E-1,-1.277169138E-1,-1.190429255E-1,9.887741089E0
3.792918950E-1,-1.277169138E-1,-1.429711580E-1,9.875777245E0
3.817362700E-1,-1.277169138E-1,-1.453639716E-1,9.880562782E0
3.841813740E-1,-1.420738399E-1,-1.310070455E-1,9.890133858E0
3.866256970E-1,-1.181456149E-1,-1.262213886E-1,9.892526627E0
3.890691350E-1,-1.277169138E-1,-1.357926875E-1,9.861420631E0
3.915135100E-1,-1.348953694E-1,-1.429711580E-1,9.882955551E0
3.939586140E-1,-1.157527938E-1,-1.429711580E-1,9.875777245E0
3.964028850E-1,-1.420738399E-1,-1.429711580E-1,9.861420631E0
3.988463740E-1,-1.348953694E-1,-1.310070455E-1,9.861420631E0
4.012906970E-1,-1.444666684E-1,-1.381855011E-1,9.856635094E0
4.037358010E-1,-1.325025558E-1,-1.381855011E-1,9.902098656E0
4.061801240E-1,-1.205384433E-1,-1.405783296E-1,9.880562782E0
4.086235620E-1,-1.253240854E-1,-1.262213886E-1,9.878170013E0
4.110679370E-1,-1.348953694E-1,-1.214357466E-1,9.885348320E0
4.135130410E-1,-1.588236094E-1,-1.310070455E-1,9.882955551E0
4.159573640E-1,-1.348953694E-1,-1.504487246E-1,9.878170013E0
4.184008010E-1,-1.253240854E-1,-1.429711580E-1,9.856635094E0
4.208451760E-1,-1.372881979E-1,-1.310070455E-1,9.885348320E0
4.232902290E-1,-1.420738399E-1,-1.357926875E-1,9.914062500E0
4.257345510E-1,-1.444666684E-1,-1.262213886E-1,9.885348320E0
